GO.ID	Term	Annotated	Significant	Expected	weight01KS	classicKS	weight01KSpadj	classicKSpadj
GO:0051726	regulation of cell cycle	20	3	3.31	0.012	0.012	0.848	0.40986666666666666
GO:0042221	response to chemical	21	6	3.47	0.013	0.013	0.848	0.40986666666666666
GO:0006357	regulation of transcription by RNA polymerase II	39	9	6.45	0.015	0.015	0.848	0.40986666666666666
GO:0006468	protein phosphorylation	129	30	21.33	0.016	0.016	0.848	0.40986666666666666
GO:0035556	intracellular signal transduction	89	12	14.72	0.022	0.028	0.9186666666666666	0.40986666666666666
GO:0006351	transcription, DNA-templated	187	41	30.92	0.026	0.023	0.9186666666666666	0.40986666666666666
GO:0007264	small GTPase mediated signal transduction	28	4	4.63	0.035	0.035	0.9804999999999999	0.41222222222222227
GO:0016043	cellular component organization	155	37	25.63	0.037	0.119	0.9804999999999999	0.5548085106382978
GO:0006397	mRNA processing	34	2	5.62	0.048	0.048	1	0.4887777777777778
GO:0098660	inorganic ion transmembrane transport	33	11	5.46	0.062	0.052	1	0.4887777777777778
GO:0007165	signal transduction	227	36	37.54	0.074	0.117	1	0.5548085106382978
GO:0098662	inorganic cation transmembrane transport	31	10	5.13	0.083	0.083	1	0.4887777777777778
GO:0050789	regulation of biological process	471	80	77.89	0.084	0.027	1	0.40986666666666666
GO:0006974	cellular response to DNA damage stimulus	36	7	5.95	0.093	0.550	1	0.8388489208633094
GO:0009987	cellular process	1409	247	233	0.096	0.072	1	0.4887777777777778
GO:0010468	regulation of gene expression	196	38	32.41	0.122	0.217	1	0.6828051948051949
GO:0006355	regulation of transcription, DNA-templated	165	35	27.29	0.131	0.096	1	0.5218461538461538
GO:0006325	chromatin organization	27	6	4.46	0.138	0.138	1	0.5944313725490196
GO:0050896	response to stimulus	289	49	47.79	0.146	0.015	1	0.40986666666666666
GO:0044248	cellular catabolic process	67	12	11.08	0.151	0.581	1	0.86125
GO:0065003	protein-containing complex assembly	41	11	6.78	0.156	0.280	1	0.7108235294117646
GO:0016192	vesicle-mediated transport	45	5	7.44	0.165	0.165	1	0.6246428571428572
GO:0023052	signaling	236	38	39.03	0.169	0.110	1	0.5548085106382978
GO:1901360	organic cyclic compound metabolic process	400	66	66.15	0.196	0.528	1	0.8353432835820895
GO:0009966	regulation of signal transduction	28	4	4.63	0.203	0.203	1	0.6828051948051949
GO:0043604	amide biosynthetic process	57	7	9.43	0.207	0.596	1	0.8713931034482758
GO:0007275	multicellular organism development	27	8	4.46	0.209	0.209	1	0.6828051948051949
GO:0006813	potassium ion transport	23	7	3.8	0.219	0.219	1	0.6828051948051949
GO:0044237	cellular metabolic process	823	144	136.1	0.220	0.612	1	0.87344
GO:0008152	metabolic process	1024	162	169.34	0.222	0.977	1	1
GO:0006511	ubiquitin-dependent protein catabolic process	24	3	3.97	0.231	0.231	1	0.6828051948051949
GO:0046483	heterocycle metabolic process	391	65	64.66	0.231	0.463	1	0.78864
GO:0043043	peptide biosynthetic process	51	6	8.43	0.239	0.891	1	0.9838125000000001
GO:1901564	organonitrogen compound metabolic process	490	85	81.03	0.245	0.331	1	0.7195151515151516
