GO.ID	Term	Annotated	Significant	Expected	weight01KS	classicKS	weight01KSpadj	classicKSpadj
GO:0071840	cellular component organization or biogenesis	10	5	1.73	0.049	0.049	1	0.3522631578947369
GO:0051171	regulation of nitrogen compound metabolic process	25	7	4.32	0.074	0.072	1	0.3522631578947369
GO:2000112	regulation of cellular macromolecule biosynthetic process	25	7	4.32	0.074	0.072	1	0.3522631578947369
GO:0080090	regulation of primary metabolic process	25	7	4.32	0.074	0.072	1	0.3522631578947369
GO:0006355	regulation of transcription, DNA-templated	23	6	3.98	0.217	0.217	1	0.5347500000000001
GO:0051179	localization	13	1	2.25	0.252	0.848	1	0.9233823529411764
GO:0010468	regulation of gene expression	26	7	4.5	0.261	0.097	1	0.3522631578947369
GO:0044271	cellular nitrogen compound biosynthetic process	27	7	4.67	0.264	0.128	1	0.44160000000000005
GO:1901564	organonitrogen compound metabolic process	49	6	8.47	0.306	0.605	1	0.8696875
GO:0044267	cellular protein metabolic process	33	5	5.71	0.310	0.737	1	0.9233823529411764
GO:0065007	biological regulation	55	12	9.51	0.311	0.065	1	0.3522631578947369
GO:0044237	cellular metabolic process	68	12	11.76	0.343	0.777	1	0.9233823529411764
GO:0050794	regulation of cellular process	53	12	9.17	0.367	0.073	1	0.3522631578947369
GO:0007165	signal transduction	26	3	4.5	0.433	0.408	1	0.7324615384615384
GO:0034654	nucleobase-containing compound biosynthetic process	24	6	4.15	0.538	0.270	1	0.5645454545454546
GO:0044238	primary metabolic process	79	13	13.66	0.560	0.766	1	0.9233823529411764
GO:0043170	macromolecule metabolic process	74	11	12.8	0.561	0.910	1	0.9233823529411764
GO:0071704	organic substance metabolic process	81	13	14.01	0.575	0.695	1	0.9233823529411764
GO:0035556	intracellular signal transduction	14	1	2.42	0.582	0.582	1	0.8617659574468085
GO:0034645	cellular macromolecule biosynthetic process	27	8	4.67	0.588	0.048	1	0.3522631578947369
GO:0034641	cellular nitrogen compound metabolic process	33	7	5.71	0.646	0.414	1	0.7324615384615384
GO:0050896	response to stimulus	35	5	6.05	0.664	0.450	1	0.7762500000000001
GO:0006508	proteolysis	16	1	2.77	0.678	0.678	1	0.9233823529411764
GO:0006464	cellular protein modification process	29	4	5.02	0.726	0.860	1	0.9233823529411764
GO:0010467	gene expression	30	7	5.19	0.769	0.251	1	0.5645454545454546
GO:0008152	metabolic process	92	14	15.91	0.799	0.802	1	0.9233823529411764
GO:0009987	cellular process	109	21	18.85	0.802	0.372	1	0.7324615384615384
GO:0043412	macromolecule modification	31	4	5.36	0.885	0.848	1	0.9233823529411764
GO:0006468	protein phosphorylation	20	2	3.46	0.909	0.909	1	0.9233823529411764
GO:0006810	transport	12	0	2.08	0.909	0.909	1	0.9233823529411764
GO:0006796	phosphate-containing compound metabolic process	24	2	4.15	0.977	0.888	1	0.9233823529411764
GO:0009058	biosynthetic process	29	8	5.02	0.978	0.089	1	0.3522631578947369
GO:0016070	RNA metabolic process	28	6	4.84	0.986	0.521	1	0.8559285714285714
GO:0051716	cellular response to stimulus	26	3	4.5	1.000	0.408	1	0.7324615384615384
GO:0051234	establishment of localization	12	0	2.08	1.000	0.909	1	0.9233823529411764
GO:0009889	regulation of biosynthetic process	25	7	4.32	1.000	0.072	1	0.3522631578947369
GO:1903506	regulation of nucleic acid-templated transcription	23	6	3.98	1.000	0.217	1	0.5347500000000001
GO:0060255	regulation of macromolecule metabolic process	26	7	4.5	1.000	0.097	1	0.3522631578947369
GO:0008150	biological_process	133	23	23	1.000	1.000	1	1
GO:0031323	regulation of cellular metabolic process	25	7	4.32	1.000	0.072	1	0.3522631578947369
GO:0019438	aromatic compound biosynthetic process	24	6	4.15	1.000	0.270	1	0.5645454545454546
GO:0031326	regulation of cellular biosynthetic process	25	7	4.32	1.000	0.072	1	0.3522631578947369
GO:0050789	regulation of biological process	54	12	9.34	1.000	0.091	1	0.3522631578947369
GO:0019222	regulation of metabolic process	26	7	4.5	1.000	0.097	1	0.3522631578947369
GO:0046483	heterocycle metabolic process	29	6	5.02	1.000	0.587	1	0.8617659574468085
GO:0006139	nucleobase-containing compound metabolic process	29	6	5.02	1.000	0.587	1	0.8617659574468085
GO:0036211	protein modification process	29	4	5.02	1.000	0.860	1	0.9233823529411764
GO:0016310	phosphorylation	20	2	3.46	1.000	0.909	1	0.9233823529411764
GO:0051252	regulation of RNA metabolic process	23	6	3.98	1.000	0.217	1	0.5347500000000001
GO:0006725	cellular aromatic compound metabolic process	29	6	5.02	1.000	0.587	1	0.8617659574468085
GO:0006793	phosphorus metabolic process	24	2	4.15	1.000	0.888	1	0.9233823529411764
GO:0007154	cell communication	26	3	4.5	1.000	0.408	1	0.7324615384615384
GO:0090304	nucleic acid metabolic process	28	6	4.84	1.000	0.521	1	0.8559285714285714
GO:1901576	organic substance biosynthetic process	28	8	4.84	1.000	0.066	1	0.3522631578947369
GO:0006351	transcription, DNA-templated	23	6	3.98	1.000	0.217	1	0.5347500000000001
GO:1901360	organic cyclic compound metabolic process	29	6	5.02	1.000	0.587	1	0.8617659574468085
GO:1901362	organic cyclic compound biosynthetic process	24	6	4.15	1.000	0.270	1	0.5645454545454546
GO:0006807	nitrogen compound metabolic process	76	11	13.14	1.000	0.859	1	0.9233823529411764
GO:0018130	heterocycle biosynthetic process	24	6	4.15	1.000	0.270	1	0.5645454545454546
GO:0019219	regulation of nucleobase-containing compound metabolic process	23	6	3.98	1.000	0.217	1	0.5347500000000001
GO:0044249	cellular biosynthetic process	28	8	4.84	1.000	0.066	1	0.3522631578947369
GO:0019538	protein metabolic process	46	6	7.95	1.000	0.753	1	0.9233823529411764
GO:0097659	nucleic acid-templated transcription	23	6	3.98	1.000	0.217	1	0.5347500000000001
GO:2001141	regulation of RNA biosynthetic process	23	6	3.98	1.000	0.217	1	0.5347500000000001
GO:0032774	RNA biosynthetic process	23	6	3.98	1.000	0.217	1	0.5347500000000001
GO:0023052	signaling	26	3	4.5	1.000	0.408	1	0.7324615384615384
GO:0044260	cellular macromolecule metabolic process	55	10	9.51	1.000	0.745	1	0.9233823529411764
GO:0010556	regulation of macromolecule biosynthetic process	25	7	4.32	1.000	0.072	1	0.3522631578947369
GO:0009059	macromolecule biosynthetic process	27	8	4.67	1.000	0.048	1	0.3522631578947369
