GO.ID	Term	Annotated	Significant	Expected	weight01KS	classicKS	weight01KSpadj	classicKSpadj
GO:0005840	ribosome	120	83	57.99	5.9e-06	2.2e-08	9.027e-4	8.414999999999999e-7
GO:0045259	proton-transporting ATP synthase complex	11	10	5.32	0.00040	0.00040	0.030600000000000002	0.0047076923076923086
GO:0015934	large ribosomal subunit	16	15	7.73	0.00061	0.00061	0.03111	0.006221999999999999
GO:0098800	inner mitochondrial membrane protein complex	23	16	11.11	0.00085	0.00085	0.0325125	0.008128125
GO:0098803	respiratory chain complex	11	9	5.32	0.00119	0.00119	0.036414	0.009582631578947369
GO:0033178	proton-transporting two-sector ATPase complex, catalytic domain	12	10	5.8	0.00411	0.00411	0.104805	0.028583181818181817
GO:0044815	DNA packaging complex	36	15	17.4	0.00519	0.46640	0.11343857142857143	0.8919900000000001
GO:0005634	nucleus	458	243	221.31	0.00989	0.00784	0.18914625	0.0479808
GO:0005777	peroxisome	12	10	5.8	0.01432	0.01432	0.24344	0.08114666666666667
GO:0099512	supramolecular fiber	20	11	9.66	0.03212	0.29759	0.49143600000000004	0.7156517910447762
GO:0005875	microtubule associated complex	23	12	11.11	0.05276	0.30048	0.6478019999999999	0.7156517910447762
GO:0015935	small ribosomal subunit	14	7	6.77	0.05531	0.05531	0.6478019999999999	0.2572881081081081
GO:0098798	mitochondrial protein complex	36	25	17.4	0.05599	0.00047	0.6478019999999999	0.005136428571428571
GO:0005741	mitochondrial outer membrane	11	8	5.32	0.06222	0.06222	0.6478019999999999	0.2572881081081081
GO:0005740	mitochondrial envelope	63	41	30.44	0.06351	0.00036	0.6478019999999999	0.00459
GO:0055029	nuclear DNA-directed RNA polymerase complex	25	12	12.08	0.07011	0.77029	0.6693749999999999	1
GO:0005730	nucleolus	12	9	5.8	0.07509	0.07509	0.6693749999999999	0.302336052631579
GO:0005739	mitochondrion	112	68	54.12	0.08353	1.2e-05	0.6693749999999999	2.622857142857143e-4
GO:0031226	intrinsic component of plasma membrane	29	11	14.01	0.08510	0.99930	0.6693749999999999	1
GO:0005643	nuclear pore	13	8	6.28	0.08750	0.08750	0.6693749999999999	0.3432692307692307
GO:0032993	protein-DNA complex	35	14	16.91	0.09749	0.64794	0.6912818181818181	0.970908857142857
GO:0005694	chromosome	96	48	46.39	0.09940	0.34914	0.6912818181818181	0.7741800000000001
GO:1990204	oxidoreductase complex	15	8	7.25	0.11622	0.11622	0.7234432258064516	0.44454150000000003
GO:0032991	protein-containing complex	718	369	346.95	0.12009	0.04622	0.7234432258064516	0.228118064516129
GO:0033177	proton-transporting two-sector ATPase complex, proton-transporting domain	12	6	5.8	0.12023	0.12023	0.7234432258064516	0.44866317073170736
GO:0005654	nucleoplasm	98	47	47.36	0.13063	0.31339	0.7234432258064516	0.7156517910447762
GO:0031301	integral component of organelle membrane	21	10	10.15	0.13228	0.58432	0.7234432258064516	0.9410627368421052
GO:0005761	mitochondrial ribosome	12	8	5.8	0.14149	0.14149	0.7234432258064516	0.5034411627906977
GO:0000228	nuclear chromosome	34	16	16.43	0.14172	0.29155	0.7234432258064516	0.7156517910447762
GO:0031248	protein acetyltransferase complex	27	13	13.05	0.14244	0.49811	0.7234432258064516	0.9182027710843373
GO:0099513	polymeric cytoskeletal fiber	18	9	8.7	0.14658	0.63329	0.7234432258064516	0.970908857142857
GO:0030659	cytoplasmic vesicle membrane	17	8	8.21	0.16971	0.66158	0.8114259375	0.970908857142857
GO:0030119	AP-type membrane coat adaptor complex	10	5	4.83	0.19635	0.19635	0.89577	0.600831
