GO.ID	Term	Annotated	Significant	Expected	weight01KS	classicKS	weight01KSpadj	classicKSpadj
GO:0005887	integral component of plasma membrane	362	143	80.98	1.5e-12	1.5e-12	1.275e-10	2.125e-11
GO:0098590	plasma membrane region	303	115	67.78	1.5e-09	1.5e-09	6.375e-8	1.275e-8
GO:0098793	presynapse	209	87	46.75	2.5e-09	2.5e-09	7.083333333333333e-8	1.931818181818182e-8
GO:0045202	synapse	380	161	85	2.5e-08	3.4e-16	5.3125e-7	7.225e-15
GO:0005886	plasma membrane	1157	397	258.81	6.6e-08	2.6e-20	1.122e-6	1.1049999999999999e-18
GO:0030424	axon	210	87	46.97	1.3e-07	1.3e-07	1.8416666666666667e-6	8.5e-7
GO:0005938	cell cortex	189	74	42.28	1.4e-06	1.4e-06	1.7e-5	8.5e-6
GO:0045177	apical part of cell	163	61	36.46	2.4e-06	2.4e-06	2.55e-5	1.36e-5
GO:0005856	cytoskeleton	508	123	113.63	3.9e-06	0.04416	3.683333333333333e-5	0.10144864864864865
GO:0070161	anchoring junction	160	58	35.79	2.4e-05	2.4e-05	2.04e-4	1.275e-4
GO:0016021	integral component of membrane	1881	527	420.76	7.4e-05	1.7e-10	5.718181818181818e-4	1.6055555555555557e-9
GO:0005783	endoplasmic reticulum	410	115	91.71	0.00033	0.00033	0.0023374999999999997	0.0014025
GO:0036477	somatodendritic compartment	173	59	38.7	0.00079	0.00079	0.005165384615384615	0.0027979166666666664
GO:0031410	cytoplasmic vesicle	415	112	92.83	0.00100	0.00052	0.006071428571428571	0.002009090909090909
GO:0012505	endomembrane system	1073	268	240.02	0.00352	0.00058	0.019946666666666668	0.0021434782608695654
GO:0099512	supramolecular fiber	227	56	50.78	0.00431	0.04361	0.022896874999999997	0.10144864864864865
GO:0043005	neuron projection	385	145	86.12	0.00530	4.3e-09	0.0265	3.045833333333333e-8
GO:0016020	membrane	2709	735	605.97	0.00597	7.2e-11	0.028191666666666667	7.649999999999999e-10
GO:0098796	membrane protein complex	442	125	98.87	0.01343	0.01343	0.056261904761904756	0.04074137931034482
GO:0005615	extracellular space	306	90	68.45	0.01372	0.01372	0.056261904761904756	0.04074137931034482
GO:0005700	polytene chromosome	185	51	41.38	0.01390	0.01390	0.056261904761904756	0.04074137931034482
GO:0099081	supramolecular polymer	230	59	51.45	0.01723	0.02390	0.06657045454545454	0.06348437500000001
GO:0099568	cytoplasmic region	162	52	36.24	0.01970	0.01970	0.07280434782608695	0.05581666666666667
GO:0005768	endosome	230	48	51.45	0.02290	0.02290	0.08110416666666666	0.06279032258064515
GO:0043226	organelle	4411	940	986.69	0.03582	0.90299	0.1199153846153846	1
GO:0005634	nucleus	2275	493	508.89	0.03668	0.73801	0.1199153846153846	1
GO:0005789	endoplasmic reticulum membrane	300	67	67.11	0.03860	0.03860	0.12151851851851854	0.09374285714285714
GO:0120025	plasma membrane bounded cell projection	579	177	129.52	0.06030	0.00014	0.18305357142857143	6.999999999999999e-4
GO:0000139	Golgi membrane	160	39	35.79	0.08413	0.08413	0.24658793103448273	0.18818552631578947
GO:0031224	intrinsic component of membrane	1905	536	426.13	0.12396	6.0e-11	0.35122000000000003	7.285714285714285e-10
GO:0031982	vesicle	449	122	100.44	0.16465	0.00026	0.4514596774193548	0.001163157894736842
GO:0005622	intracellular	5114	1089	1143.94	0.17582	0.90202	0.46702187500000003	1
GO:0031226	intrinsic component of plasma membrane	376	148	84.11	0.18503	1.2e-12	0.4765924242424242	2.04e-11
GO:0098687	chromosomal region	159	39	35.57	0.25372	0.25372	0.6343	0.5529794871794871
GO:0099513	polymeric cytoskeletal fiber	163	33	36.46	0.26906	0.26906	0.6532722222222221	0.566302380952381
GO:0005654	nucleoplasm	555	139	124.15	0.27668	0.27668	0.6532722222222221	0.566302380952381
GO:0070013	intracellular organelle lumen	1191	237	266.41	0.31852	0.97600	0.7317351351351352	1
GO:0042175	nuclear outer membrane-endoplasmic reticulum membrane network	305	68	68.22	0.34418	0.03503	0.7698763157894737	0.087575
GO:0043231	intracellular membrane-bounded organelle	3657	767	818.03	0.36170	0.81101	0.7883205128205127	1
GO:0099080	supramolecular complex	325	79	72.7	0.40606	0.01127	0.848009756097561	0.03684423076923077
GO:0019866	organelle inner membrane	205	21	45.86	0.40904	0.99978	0.848009756097561	1
GO:0030054	cell junction	524	213	117.21	0.43389	4.7e-19	0.8747423913043478	1.3316666666666666e-17
GO:0043232	intracellular non-membrane-bounded organelle	1503	304	336.2	0.44930	0.99913	0.8747423913043478	1
GO:0031981	nuclear lumen	980	209	219.21	0.46339	0.98430	0.8747423913043478	1
GO:0005667	transcription regulator complex	158	41	35.34	0.47044	0.47044	0.8747423913043478	0.8722847826086956
GO:0005737	cytoplasm	3646	800	815.57	0.47339	0.43885	0.8747423913043478	0.8477784090909092
GO:0042995	cell projection	588	179	131.53	0.54290	0.00018	0.981840425531915	8.500000000000001e-4
GO:0005829	cytosol	910	203	203.56	0.55491	0.55491	0.982653125	1
GO:0005740	mitochondrial envelope	265	29	59.28	0.59278	0.99102	1	1
GO:0098588	bounding membrane of organelle	404	93	90.37	0.60594	0.42078	1	0.8317744186046511
GO:0098805	whole membrane	267	58	59.72	0.63284	0.63284	1	1
GO:0043229	intracellular organelle	4295	915	960.74	0.65267	0.92577	1	1
GO:0000785	chromatin	347	75	77.62	0.69132	0.80871	1	1
GO:1990904	ribonucleoprotein complex	530	70	118.55	0.69821	0.99882	1	1
GO:0031090	organelle membrane	898	175	200.87	0.71514	0.47206	1	0.8722847826086956
GO:0005576	extracellular region	509	138	113.86	0.71718	0.03146	1	0.08103333333333333
GO:0071944	cell periphery	1250	426	279.61	0.72749	1.1e-20	1	9.35e-19
GO:0005730	nucleolus	203	18	45.41	0.75665	0.75665	1	1
GO:0005815	microtubule organizing center	168	31	37.58	0.81185	0.81185	1	1
GO:0031967	organelle envelope	378	51	84.55	0.83070	0.99958	1	1
