GO.ID	Term	Annotated	Significant	Expected	weight01KS	classicKS	weight01KSpadj	classicKSpadj
GO:0003676	nucleic acid binding	10	1	0.93	0.19	0.19	1	1
GO:0016787	hydrolase activity	16	2	1.49	0.28	0.28	1	1
GO:0005488	binding	28	2	2.6	0.62	0.86	1	1
GO:0043168	anion binding	10	1	0.93	0.68	0.68	1	1
GO:0043167	ion binding	11	1	1.02	0.69	0.81	1	1
GO:0003824	catalytic activity	27	3	2.51	0.77	0.73	1	1
GO:0140096	catalytic activity, acting on a protein	15	1	1.4	0.81	0.81	1	1
GO:0097367	carbohydrate derivative binding	10	1	0.93	0.91	0.91	1	1
GO:0005515	protein binding	12	1	1.12	0.99	0.99	1	1
GO:0003674	molecular_function	43	4	4	1.00	1.00	1	1
GO:0097159	organic cyclic compound binding	19	1	1.77	1.00	1.00	1	1
GO:1901363	heterocyclic compound binding	19	1	1.77	1.00	1.00	1	1
