ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
0	2,0,0,2	1,0,0,0	1,0,1,2	0,0,0,0	198	99
1	5,1,0,1	1,0,0,0	0,1,0,3	0,0,0,0	198	99
2	7,5,8,5	1,0,2,0	7,7,9,6	0,0,0,1	178	99
3	170,131,129,84	1,0,1,0	78,81,103,86	0,1,0,0	198	99
4	40,19,28,12	0,1,1,0	29,24,8,25	0,0,0,0	198	99
5	1,0,1,0	2,2,3,5	1,0,0,1	1,2,0,5	198	99
6	75,34,48,30	1,0,0,0	30,50,25,30	0,0,0,0	190	99
7	0,0,0,0	38,17,17,19	0,0,1,0	10,21,9,12	198	99
10	60,27,37,27	0,0,0,0	29,42,32,43	2,0,0,0	198	99
11	40,16,25,15	0,0,0,0	28,26,14,56	1,0,0,1	198	99
12	121,62,69,54	1,0,0,0	54,70,56,127	0,0,0,0	198	99
13	129,64,67,66	0,0,0,0	62,74,49,120	0,2,1,1	198	99
14	2,2,0,1	0,1,0,0	1,2,6,0	0,0,1,0	195	99
16	0,0,2,1	0,0,0,0	2,0,0,1	0,0,0,1	166	99
17	167,82,95,64	1,0,0,0	93,106,76,92	0,0,1,0	198	99
18	213,101,87,62	0,0,1,0	61,85,71,72	0,0,0,0	198	99
20	13,6,8,7	2,0,0,0	11,14,8,10	0,1,0,0	198	99
21	15,8,9,8	43,32,30,24	12,18,9,12	26,29,25,32	198	99
22	2,0,2,7	1,0,0,0	1,1,1,5	0,0,0,0	198	99
23	3,0,0,4	3,2,1,1	0,1,0,1	1,4,1,2	198	99
25	16,8,7,3	1,0,0,0	1,4,4,5	1,0,0,0	126	99
26	4,4,2,1	10,7,2,1	2,2,1,0	1,4,2,5	198	99
27	11,7,3,1	10,7,2,1	4,4,1,0	1,4,2,5	198	99
28	2,2,1,1	8,7,5,4	0,2,3,7	4,7,6,6	198	99
29	1,1,2,0	1,2,2,1	0,2,0,0	0,0,0,3	153	99
30	2,1,0,1	0,1,0,0	1,2,0,0	0,0,0,0	153	99
31	4,5,2,1	9,8,4,3	1,1,3,6	2,4,6,0	168	99
32	2,3,0,0	9,8,4,3	1,0,2,1	2,4,6,0	147	99
33	13,9,6,4	0,1,1,0	6,8,8,3	0,1,0,1	189	99
34	10,4,3,5	5,2,3,2	6,6,9,3	4,5,3,4	162	99
35	2,0,0,0	2,1,0,0	0,1,0,0	1,0,1,2	152	99
36	16,10,9,5	2,1,0,0	3,12,6,9	1,0,1,2	198	99
37	21,12,19,6	1,2,4,0	15,12,5,9	0,0,3,0	198	99
38	11,9,7,8	1,2,4,0	11,6,8,11	0,0,3,0	198	99
39	1,0,2,0	7,6,4,3	0,0,0,3	7,4,2,8	198	99
40	0,0,0,0	7,6,4,3	1,0,0,2	7,4,2,8	144	99
41	5,5,6,2	6,3,1,1	3,5,2,9	2,0,0,3	198	99
42	17,3,8,5	0,0,1,0	7,10,5,8	0,0,0,0	166	99
43	7,4,2,4	1,0,1,0	4,3,2,5	0,0,0,2	166	99
44	6,3,2,3	0,0,1,0	3,3,1,3	0,0,0,0	198	99
45	7,3,2,3	1,0,1,0	3,3,1,3	0,0,0,2	198	99
46	13,20,10,6	1,0,0,0	7,15,17,6	0,0,0,0	198	99
47	99,40,63,31	0,0,0,1	41,42,37,37	0,0,0,0	198	99
48	1,0,0,0	0,0,0,0	1,0,0,2	1,2,0,1	110	99
49	5,3,2,4	0,0,0,0	3,2,1,7	1,2,0,1	167	99
50	8,3,3,3	0,0,0,0	6,1,4,6	1,2,0,1	170	99
51	50,21,44,22	15,9,10,12	25,25,28,14	5,7,5,3	172	99
52	79,50,44,37	0,0,0,0	37,38,37,48	0,0,0,1	198	99
53	58,29,26,15	1,0,0,0	21,22,19,26	0,0,0,0	147	99
54	58,26,19,14	10,1,4,3	13,16,17,33	1,1,7,4	147	99
56	65,33,39,20	13,5,6,5	26,26,24,26	5,2,2,9	144	99
57	28,15,12,13	0,0,0,1	16,13,9,7	2,0,2,2	144	99
58	71,45,46,38	0,0,0,1	40,31,25,41	2,0,2,2	198	99
59	102,60,71,43	7,2,4,3	51,45,40,52	6,3,2,1	198	99
60	299,161,186,145	1,1,2,1	190,157,136,236	0,0,1,1	198	99
61	92,63,67,39	4,2,1,0	60,63,48,71	1,1,0,2	180	99
63	24,16,21,9	1,0,0,0	11,20,15,13	0,0,0,0	194	99
64	58,32,49,28	0,0,0,0	47,36,33,83	0,1,0,0	198	99
65	16,6,5,9	0,1,0,1	4,5,5,17	0,0,0,0	133	99
66	27,6,22,13	0,0,0,0	14,9,9,27	0,1,0,0	198	99
68	0,0,0,1	0,1,0,0	1,0,0,1	0,0,0,0	153	99
70	0,1,1,0	3,3,4,4	0,0,2,0	1,3,2,7	153	99
71	0,2,1,0	1,1,0,1	0,0,0,0	0,0,0,1	153	99
73	4,2,3,1	0,0,0,0	2,4,2,7	0,0,0,1	198	99
74	19,7,3,14	1,0,0,1	10,4,2,7	0,2,1,0	132	99
75	44,12,12,27	6,3,6,7	21,11,14,27	7,7,3,11	132	99
76	1,0,0,1	6,3,6,7	0,2,1,0	7,7,3,11	120	99
77	2,2,1,3	27,7,10,16	1,1,0,2	12,8,12,22	120	99
78	14,6,9,3	0,1,0,0	4,1,4,9	0,0,0,3	198	99
79	82,48,46,33	0,1,0,0	41,30,45,89	0,0,0,1	164	99
80	174,86,122,94	2,0,0,5	98,77,106,140	0,4,1,2	198	99
82	1381,802,1042,962	2,0,1,0	873,586,1100,1500	1,1,0,7	198	99
83	2,1,5,7	245,133,159,141	6,3,2,6	126,119,154,286	196	99
84	3,2,5,10	2,0,3,1	6,5,6,7	1,2,0,0	196	99
85	226,129,151,145	0,1,0,1	113,114,151,257	0,0,0,1	196	99
86	2,2,1,1	2,1,1,4	2,0,1,2	1,2,4,1	184	99
87	170,98,95,106	0,0,0,0	90,62,94,180	0,1,0,0	184	99
88	8,2,3,8	0,0,0,0	4,4,8,4	0,1,0,0	187	99
89	8,2,3,4	203,116,124,125	5,2,5,4	101,80,111,210	187	99
90	190,94,111,98	0,0,0,0	99,77,47,188	1,0,0,0	198	99
91	21,11,8,3	0,0,1,0	8,12,7,4	0,0,0,0	198	99
92	39,20,14,2	0,0,2,0	8,14,14,7	0,0,0,0	181	99
93	118,64,67,65	0,0,0,0	63,67,81,61	0,0,1,0	198	99
95	465,279,298,353	34,29,28,26	258,208,203,495	27,28,24,43	198	99
96	12,8,15,5	22,10,13,8	6,7,4,7	5,14,13,16	198	99
97	47,27,28,25	1,2,1,0	37,21,28,28	0,0,0,1	198	99
98	1,0,1,1	90,54,55,46	1,2,0,0	46,43,41,62	132	99
99	113,68,58,50	0,0,1,0	63,64,37,90	0,0,0,0	156	99
101	11,2,1,11	0,0,0,0	1,1,12,1	0,0,2,0	198	99
102	27,12,3,19	0,0,0,0	2,8,25,9	0,0,2,0	198	99
103	81,51,63,25	0,0,0,1	37,50,35,53	2,0,1,0	169	99
104	145,75,85,62	1,0,0,0	41,67,61,99	1,1,2,3	198	99
105	118,13,93,77	0,0,1,0	93,39,7,9	0,0,0,0	198	99
106	188,81,92,99	0,0,0,0	74,95,86,71	0,0,1,0	198	99
107	45,26,41,40	0,0,1,0	28,36,30,25	0,1,1,1	198	99
108	73,46,55,56	14,3,8,7	45,48,37,42	4,6,7,5	198	99
109	42,26,37,36	4,2,1,4	26,34,30,24	1,6,3,0	198	99
110	42,26,37,37	1,0,0,0	26,36,30,25	1,0,0,0	198	99
111	2,0,3,0	7,3,3,3	3,4,2,0	7,7,2,4	126	99
112	66,34,30,24	2,0,0,0	32,23,24,36	0,0,0,1	198	99
113	44,29,18,20	21,15,14,8	10,18,25,26	10,8,9,7	198	99
114	14,3,10,4	9,6,11,7	13,6,9,10	6,7,9,11	165	99
115	22,6,14,8	9,6,11,7	16,13,14,15	6,7,9,11	168	99
116	9,3,4,2	22,10,11,8	3,5,1,5	17,14,10,10	153	99
117	13,5,8,5	22,10,11,8	3,4,2,9	17,14,10,10	156	99
118	21,14,8,10	15,7,5,7	20,9,14,9	9,7,5,14	198	99
119	155,76,75,66	2,0,0,1	72,63,66,117	0,0,0,1	190	99
120	3,0,2,2	73,15,32,31	0,2,1,5	24,20,19,54	120	99
121	7,0,4,0	3,0,2,1	0,1,1,4	0,0,1,0	185	99
122	5,0,4,1	0,1,2,0	0,0,0,1	1,0,0,2	185	99
123	64,46,29,33	5,1,2,3	35,38,22,93	3,2,1,2	198	99
124	41,23,15,16	1,1,0,0	11,14,9,46	0,0,0,1	198	99
125	40,14,20,21	36,21,14,14	14,17,17,39	9,14,9,41	183	99
126	54,24,35,19	0,0,0,0	31,25,18,52	0,0,1,0	198	99
127	0,0,2,0	29,15,22,10	0,0,0,0	24,16,12,35	120	99
128	324,207,246,177	0,0,0,0	149,163,112,202	0,1,0,0	198	99
129	2,1,4,0	0,1,0,0	2,1,0,0	0,0,0,0	198	99
130	155,101,115,64	182,89,138,89	58,88,48,76	68,85,84,98	198	99
131	308,188,231,139	0,0,0,0	113,185,107,154	0,1,0,0	198	99
132	344,170,253,192	0,0,0,0	131,170,163,183	0,1,0,0	198	99
133	162,81,115,103	153,87,116,75	63,85,79,85	55,97,59,78	198	99
134	12,2,2,4	0,0,1,0	2,3,3,10	1,0,0,0	198	99
135	6,6,6,3	2,0,0,0	7,5,1,18	0,0,0,1	198	99
138	1,0,1,0	1,0,0,1	0,0,1,2	1,0,0,0	111	99
139	5,9,9,8	0,0,0,1	2,6,7,7	0,0,0,1	154	99
140	6,9,11,8	2,1,0,0	4,7,7,7	1,0,0,0	154	99
141	22,20,16,13	2,0,3,3	7,9,10,11	3,2,0,0	198	99
142	22,20,15,14	3,4,0,2	7,9,10,11	2,3,0,1	198	99
143	15,9,8,5	2,0,3,3	3,3,5,5	3,2,0,0	141	99
144	15,9,8,6	3,4,0,2	3,3,5,5	2,3,0,1	141	99
145	2,6,2,1	15,10,14,8	2,0,1,3	9,10,7,12	164	99
146	21,9,8,5	15,10,14,8	7,4,4,12	9,10,7,12	198	99
147	8,2,2,3	1,2,0,1	2,4,1,6	0,2,3,2	198	99
148	0,1,0,0	5,0,2,1	2,0,0,0	3,0,1,5	198	99
149	1,0,1,1	0,1,0,1	0,1,0,2	0,0,0,0	198	99
150	9,5,11,8	0,1,0,1	11,8,10,14	0,0,0,0	198	99
151	4,6,9,7	1,0,1,1	10,8,9,9	0,1,0,2	198	99
152	26,11,9,18	88,60,70,54	9,14,15,16	48,58,50,52	102	99
153	73,29,54,42	0,0,1,0	42,27,29,39	0,0,0,0	198	99
154	589,329,396,328	0,1,0,0	286,289,281,388	0,0,0,0	198	99
155	24,10,16,6	1,0,0,0	9,17,23,5	0,0,1,0	195	99
156	16,5,6,5	1,0,1,0	4,10,5,10	0,0,0,0	198	99
157	16,5,6,6	1,0,1,0	5,10,6,10	0,0,0,0	198	99
158	18,6,6,2	15,2,3,6	3,7,9,6	7,5,5,5	198	99
159	55,29,39,13	0,2,0,0	31,23,19,37	0,0,0,0	194	99
160	77,44,50,20	2,5,4,2	41,32,31,46	1,2,3,2	194	99
161	72,44,37,34	1,1,0,1	38,33,35,39	0,0,0,0	198	99
162	92,58,64,41	1,1,0,1	62,53,53,59	0,0,0,0	198	99
163	82,35,33,17	1,0,0,0	30,30,27,30	0,0,0,0	198	99
164	98,60,58,43	3,2,2,3	45,44,59,57	0,5,3,3	159	99
165	25,5,11,11	0,0,0,1	16,7,4,8	0,0,0,1	198	99
166	116,53,89,68	0,0,0,0	53,84,108,70	1,0,1,0	198	99
167	483,257,286,224	0,0,0,0	238,236,238,256	1,0,0,0	198	99
168	38,22,25,19	0,1,0,0	16,19,24,26	1,0,1,0	198	99
169	70,55,40,33	1,1,0,0	39,27,33,39	0,0,0,0	198	99
170	19,16,16,10	1,1,0,0	6,10,8,13	1,2,1,0	198	99
171	21,18,17,12	1,1,0,0	6,14,9,9	1,2,1,0	198	99
172	102,57,49,64	4,1,0,2	46,57,62,65	2,0,0,0	198	99
173	6,3,5,2	20,11,10,18	2,0,4,1	21,17,5,16	198	99
