ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
518	0,0,0,0	2,0,0,0	2,1,1,1	0,0,2,1	168	150
519	0,0,0,0	24,13,18,16	2,1,1,1	12,6,13,39	168	132
520	1,0,1,2	14,7,12,8	2,0,2,2	16,14,24,28	150	162
521	2,0,0,0	24,13,18,16	0,0,2,1	12,6,13,39	150	132
522	0,0,0,1	8,6,6,6	0,0,0,1	6,7,6,15	120	162
523	0,1,1,1	16,9,12,13	0,0,0,1	10,4,10,21	120	132
524	25,17,19,17	35,22,21,17	18,10,8,18	11,18,13,22	187	198
525	25,18,17,17	16,6,8,11	18,10,8,18	12,12,5,18	187	198
526	1,0,0,0	12,7,7,4	0,0,1,0	4,5,3,8	198	198
527	1,0,0,0	12,7,7,4	0,0,2,0	4,5,3,8	198	198
528	3,0,0,3	12,7,7,4	0,1,1,4	4,5,3,8	198	198
529	7,4,1,0	12,7,7,4	1,1,4,0	4,5,3,8	198	198
530	0,0,1,0	15,7,5,12	0,0,1,1	11,9,14,13	198	198
531	5,0,1,3	4,0,2,5	5,3,4,4	0,3,3,6	195	198
532	8,2,1,1	1,1,4,0	4,5,5,7	5,1,3,4	198	198
533	6,4,2,1	10,3,5,2	4,6,5,7	7,5,6,17	198	198
534	6,4,2,1	0,1,1,0	4,6,5,7	1,1,0,1	198	198
535	6,4,2,1	2,8,3,3	4,6,5,7	3,3,3,5	198	198
536	6,4,2,1	10,8,7,2	4,6,5,7	9,5,6,10	198	198
537	10,3,5,2	0,1,1,0	7,5,6,17	1,1,0,1	198	198
538	10,3,5,2	2,8,3,3	7,5,6,17	3,3,3,5	198	198
539	10,3,5,2	10,8,7,2	7,5,6,17	9,5,6,10	198	198
540	9,2,2,2	2,1,0,0	5,0,4,13	2,0,2,0	198	198
541	0,1,1,0	2,8,3,3	1,1,0,1	3,3,3,5	198	198
542	0,1,1,0	10,8,7,2	1,1,0,1	9,5,6,10	198	198
543	1,2,5,2	0,1,0,0	3,3,4,1	0,0,0,0	198	198
544	2,8,3,3	10,8,7,2	3,3,3,5	9,5,6,10	198	198
545	15,4,5,6	5,4,7,5	7,6,10,18	7,5,2,8	198	198
546	7,0,7,4	1,1,1,0	1,1,1,11	1,1,0,1	198	198
547	1,0,0,6	14,9,5,2	2,0,5,8	3,3,6,16	123	144
548	35,19,27,23	2,0,1,0	19,9,10,37	1,0,0,1	198	181
549	10,5,1,4	30,18,19,10	5,7,7,8	13,17,11,16	150	198
551	1,0,0,0	3,8,0,3	1,0,1,0	0,1,1,3	147	198
552	12,9,8,8	74,55,63,48	14,15,5,18	62,44,39,93	198	198
553	21,14,16,9	74,55,63,48	19,20,7,26	62,44,39,93	198	198
554	3,2,2,1	71,48,32,34	3,2,5,5	34,33,34,62	177	117
555	48,18,10,16	94,33,23,35	16,13,19,24	15,30,24,28	156	198
556	57,21,16,20	56,32,22,22	19,16,20,39	24,27,20,23	156	198
557	60,29,19,22	51,31,22,21	32,14,17,25	24,27,21,24	198	198
558	6,2,9,1	12,5,5,4	0,1,10,3	5,8,6,4	198	120
559	0,0,1,0	34,16,17,13	0,0,1,0	16,17,15,18	198	120
560	0,0,1,0	3,2,4,0	0,0,1,0	2,1,0,1	198	147
561	1,1,1,0	8,3,4,3	0,0,1,0	3,4,3,2	198	120
562	1,1,1,0	26,10,22,10	0,0,1,0	13,12,15,14	198	147
563	6,7,7,8	12,5,5,4	3,3,6,6	5,8,6,4	198	120
564	0,0,1,1	34,16,17,13	0,1,1,0	16,17,15,18	198	120
565	0,0,1,1	3,2,4,0	0,1,1,0	2,1,0,1	198	147
566	0,0,2,0	8,3,4,3	1,0,1,0	3,4,3,2	198	120
567	0,0,2,0	26,10,22,10	1,0,1,0	13,12,15,14	198	147
568	28,12,26,12	12,5,5,4	19,11,24,17	5,8,6,4	135	120
569	18,5,10,9	34,16,17,13	10,6,11,9	16,17,15,18	135	120
570	18,5,10,9	3,2,4,0	10,6,11,9	2,1,0,1	135	147
571	19,5,11,9	8,3,4,3	11,6,11,9	3,4,3,2	135	120
572	19,5,11,9	26,10,22,10	11,6,11,9	13,12,15,14	135	147
573	31,21,25,19	12,5,5,4	16,14,18,19	5,8,6,4	159	120
574	23,6,17,11	8,3,4,3	12,7,13,11	3,4,3,2	159	120
575	23,6,17,11	26,10,22,10	12,7,13,11	13,12,15,14	159	147
576	34,16,17,13	3,2,4,0	16,17,15,18	2,1,0,1	120	147
577	8,3,4,3	26,10,22,10	3,4,3,2	13,12,15,14	120	147
578	4,3,3,0	8,3,4,1	2,3,6,3	7,5,6,5	120	147
579	3,3,2,0	4,9,4,2	2,4,4,3	5,5,3,3	120	147
580	194,145,161,139	261,186,162,132	86,105,68,165	156,202,110,241	182	182
581	2,0,0,2	0,0,0,0	4,0,0,4	1,0,0,1	198	198
582	4,0,1,2	0,0,0,0	0,1,1,5	2,1,0,0	198	198
583	4,0,1,2	0,0,0,0	0,1,1,5	1,1,0,1	198	198
584	3,0,0,2	0,0,0,0	0,0,0,5	2,1,0,0	198	198
585	3,0,0,2	0,0,0,0	0,0,0,5	1,1,0,1	198	198
586	11,6,12,6	17,18,14,15	5,4,8,13	16,11,15,17	188	198
587	208,128,146,92	50,26,25,23	134,113,90,157	25,32,17,33	186	147
588	208,128,146,92	12,7,13,7	134,113,90,157	2,5,8,15	186	144
589	127,77,102,52	27,16,9,8	86,73,56,88	20,24,8,15	186	147
590	18,12,8,11	415,246,236,229	4,8,13,7	180,208,167,190	198	198
591	218,114,127,107	125,65,63,71	103,89,90,116	40,60,42,45	198	198
592	31,10,20,12	84,46,60,66	14,18,13,36	50,54,45,111	132	146
593	58,32,42,36	7,9,9,10	34,33,15,71	11,7,5,25	198	147
594	50,25,37,34	8,4,6,7	23,22,11,64	10,16,7,3	198	198
596	32,31,19,21	98,55,50,48	25,12,12,27	45,37,48,54	165	162
597	292,151,189,175	108,70,64,45	164,133,133,246	60,51,41,61	185	185
598	19,5,10,4	13,7,9,7	8,5,3,14	9,4,7,8	198	198
599	2,5,1,3	5,1,4,7	5,2,4,11	7,5,2,10	198	198
600	28,11,17,7	46,15,27,18	20,19,2,14	26,17,14,42	189	198
601	22,8,11,7	62,12,47,31	12,9,7,7	42,28,38,51	198	198
602	1,1,0,0	62,12,47,31	0,0,0,1	42,28,38,51	198	198
603	3,2,0,1	43,11,33,24	0,1,3,2	28,22,28,46	198	198
604	19,5,14,5	25,11,17,15	12,11,13,7	12,16,19,28	156	198
605	23,6,16,7	25,11,17,15	19,16,11,16	12,16,19,28	159	198
606	17,1,10,2	24,10,17,14	12,4,11,6	12,15,16,27	159	198
607	33,15,17,14	24,10,17,14	17,25,21,34	12,15,16,27	198	198
608	31,19,19,9	42,17,16,12	10,10,15,13	7,8,27,16	198	185
609	35,15,17,25	25,13,15,16	47,21,9,85	24,21,7,35	153	198
610	204,123,158,69	382,197,250,141	100,99,120,116	218,204,221,221	176	198
611	188,72,107,74	382,197,250,141	85,107,106,89	218,204,221,221	173	198
612	200,90,131,39	2,0,0,0	63,124,66,55	0,0,0,0	198	198
613	12,3,5,4	189,111,107,82	2,0,3,2	88,89,96,91	152	198
614	231,133,127,96	189,111,107,82	94,122,96,70	88,89,96,91	185	198
615	136,72,64,69	189,111,107,82	58,75,58,54	88,89,96,91	198	198
616	231,133,127,96	12,3,5,4	94,122,96,70	2,0,3,2	185	152
617	136,72,64,69	12,3,5,4	58,75,58,54	2,0,3,2	198	152
618	1364,834,784,607	11,7,5,5	431,733,632,1164	4,5,14,10	198	198
619	1364,834,784,607	1126,687,690,510	431,733,632,1164	406,648,598,1007	198	198
620	11,7,5,5	1126,687,690,510	4,5,14,10	406,648,598,1007	198	198
621	89,44,45,28	58,32,28,37	32,29,46,46	30,27,36,41	198	198
622	1,1,1,0	1,0,0,0	0,1,1,0	0,2,1,0	198	198
623	56,31,27,13	30,11,23,10	25,29,13,40	6,20,9,7	198	198
624	37,26,27,16	5,5,4,2	22,19,23,22	10,7,6,5	198	198
625	15,12,10,3	19,15,21,13	8,5,8,17	15,16,13,31	198	198
626	14,15,12,5	312,174,160,144	11,11,12,21	119,121,111,252	198	198
627	18,15,18,11	205,107,125,90	14,16,11,26	106,99,88,200	198	175
628	200,128,90,61	204,108,125,91	69,67,53,141	106,100,88,200	198	175
629	225,135,114,101	256,133,139,118	87,88,80,183	121,117,79,182	175	198
630	315,155,182,144	264,127,119,126	146,135,124,276	97,111,74,182	198	198
631	303,155,178,136	265,104,116,114	141,134,121,271	97,83,67,150	198	198
632	2,0,0,0	17,5,4,6	1,1,0,0	10,5,3,14	198	198
633	33,22,20,13	50,26,21,30	22,21,16,24	6,29,19,22	198	198
634	121,72,93,56	103,49,51,31	66,87,76,87	29,55,55,59	196	147
635	16,6,8,4	82,41,41,28	7,8,5,6	24,45,49,51	198	147
636	19,7,8,7	4,0,1,1	16,6,18,33	0,1,0,4	198	198
637	14,4,3,4	31,5,5,7	10,19,4,22	10,13,16,21	191	191
638	43,19,32,35	216,124,164,155	25,19,16,30	147,127,78,242	198	198
639	3,2,3,2	57,26,47,30	3,1,1,4	31,29,35,38	198	140
640	17,8,9,5	35,10,18,24	7,9,6,1	16,17,12,17	101	198
641	17,8,9,5	35,10,18,25	7,9,6,1	16,16,12,17	101	198
642	115,66,72,49	44,32,29,22	45,46,55,55	28,23,30,27	198	198
643	2,3,1,2	20,5,6,6	5,4,2,3	5,4,13,9	111	111
644	18,6,3,7	16,7,10,4	6,8,1,7	4,4,3,10	147	147
645	134,42,42,59	40,18,24,13	49,46,21,52	20,21,11,20	198	140
646	18,9,11,12	26,16,15,20	7,9,10,17	12,14,15,19	141	167
647	4,4,0,2	70,44,40,25	0,1,3,4	21,30,32,34	198	198
649	2,0,0,0	15,5,3,12	0,0,0,1	13,5,7,14	198	165
650	6,3,0,5	2,0,0,1	5,1,2,4	0,0,0,1	165	144
651	6,3,0,5	3,2,0,1	5,1,2,4	0,0,2,1	165	153
652	2,0,0,1	3,2,0,1	0,0,0,1	0,0,2,1	144	153
653	209,98,120,103	19,13,6,6	101,77,82,113	5,12,11,16	162	169
654	689,375,521,431	456,210,237,192	354,315,337,433	199,178,169,249	162	162
655	270,92,142,117	266,107,152,100	114,84,85,128	113,99,77,135	198	170
656	9,4,3,12	19,5,12,6	6,3,5,8	8,14,12,13	153	198
657	11,3,3,5	32,29,16,19	4,5,9,7	17,17,19,23	169	182
658	11,3,3,5	3,0,0,1	4,5,9,7	1,2,2,1	169	140
659	9,2,4,7	31,13,26,22	2,2,4,6	11,24,20,32	198	169
660	22,4,9,12	84,42,34,34	4,8,15,13	47,35,36,56	198	197
661	0,0,0,1	4,3,3,2	0,1,1,0	2,2,1,0	198	166
662	0,1,0,0	0,0,2,0	0,0,2,0	0,0,0,0	198	198
663	20,18,15,16	56,30,28,32	19,16,12,30	33,21,27,53	198	198
664	28,19,26,12	57,30,28,32	17,18,13,31	32,21,27,53	198	198
665	35,15,24,19	61,31,38,37	15,11,20,25	30,34,28,44	169	198
666	3,2,3,1	120,47,52,59	1,1,4,1	44,41,44,72	198	198
667	13,9,4,3	24,10,22,11	3,3,2,7	11,13,6,21	153	198
668	11,7,5,5	7,5,3,5	8,2,11,10	4,9,0,3	120	126
669	20,8,2,6	25,13,6,12	4,10,7,10	7,12,12,15	168	198
670	80,27,44,30	32,24,22,16	24,23,35,28	17,19,19,23	198	198
671	7,2,2,1	1,0,0,0	2,1,8,0	3,0,1,1	198	198
672	0,1,0,0	1,0,0,0	0,0,1,0	3,0,1,1	198	198
673	15,10,15,8	56,24,40,51	14,11,3,28	35,28,23,58	198	198
674	8,5,6,4	12,6,8,2	3,3,5,6	6,3,5,8	173	170
675	15,7,4,5	10,2,5,1	6,5,4,6	6,3,5,6	173	170
676	3,1,1,2	27,9,8,14	0,0,0,3	17,24,6,20	198	147
677	3,1,1,2	13,6,3,5	0,0,0,3	9,8,1,9	198	144
678	3,1,1,3	3,4,1,3	1,1,1,0	1,0,2,2	114	138
679	12,1,4,5	9,3,2,2	1,2,1,3	2,2,2,4	198	198
680	42,23,24,16	51,33,30,16	24,15,18,38	33,14,7,56	198	198
