GO.ID	Term	Annotated	Significant	Expected	weight01KS	classicKS	weight01KSpadj	classicKSpadj
GO:0050896	response to stimulus	70	17	8.37	0.0036	0.00151	0.3276	0.021840000000000002
GO:0035556	intracellular signal transduction	20	4	2.39	0.0094	0.00940	0.4277	0.08554
GO:0009987	cellular process	218	31	26.07	0.0165	0.00394	0.5005000000000001	0.03983777777777778
GO:0007165	signal transduction	49	10	5.86	0.0405	6.7e-05	0.921375	0.0034124999999999997
GO:0007166	cell surface receptor signaling pathway	15	4	1.79	0.0508	0.05076	0.9245599999999999	0.4199236363636364
GO:0007275	multicellular organism development	11	3	1.32	0.1203	0.12030	1	0.72982
GO:0048856	anatomical structure development	12	4	1.43	0.1364	0.08750	1	0.56875
GO:0006979	response to oxidative stress	10	4	1.2	0.1573	0.15729	1	0.8289038333333333
GO:0044249	cellular biosynthetic process	59	8	7.05	0.1578	0.55753	1	0.8317250819672132
GO:0050794	regulation of cellular process	102	17	12.2	0.1884	0.00139	1	0.021840000000000002
GO:0016043	cellular component organization	18	4	2.15	0.1979	0.42159	1	0.8289038333333333
GO:0006355	regulation of transcription, DNA-templated	47	6	5.62	0.2440	0.43560	1	0.8289038333333333
GO:0006468	protein phosphorylation	28	4	3.35	0.2626	0.26257	1	0.8289038333333333
GO:0009058	biosynthetic process	60	8	7.17	0.2830	0.52091	1	0.8289038333333333
GO:0071704	organic substance metabolic process	169	15	20.21	0.2887	0.61903	1	0.8535110606060606
GO:0006366	transcription by RNA polymerase II	17	0	2.03	0.3158	0.75112	1	0.8993673684210527
GO:0065007	biological regulation	111	18	13.27	0.3499	0.00172	1	0.021840000000000002
GO:0032501	multicellular organismal process	13	4	1.55	0.3707	0.06334	1	0.48032833333333325
GO:0044238	primary metabolic process	159	14	19.01	0.3925	0.80323	1	0.913674125
GO:0006396	RNA processing	10	0	1.2	0.3949	0.39491	1	0.8289038333333333
GO:0006810	transport	20	2	2.39	0.4060	0.58855	1	0.832818
GO:0043412	macromolecule modification	54	6	6.46	0.4198	0.80093	1	0.913674125
GO:0046907	intracellular transport	10	0	1.2	0.5422	0.54223	1	0.8289038333333333
GO:0034641	cellular nitrogen compound metabolic process	71	6	8.49	0.5932	0.35770	1	0.8289038333333333
GO:1901564	organonitrogen compound metabolic process	94	7	11.24	0.5949	1.00000	1	1
GO:0006139	nucleobase-containing compound metabolic process	65	6	7.77	0.5994	0.38944	1	0.8289038333333333
GO:0010468	regulation of gene expression	54	7	6.46	0.6294	0.39006	1	0.8289038333333333
GO:0006996	organelle organization	14	2	1.67	0.6343	0.63434	1	0.8615662686567164
