GO.ID	Term	Annotated	Significant	Expected	weight01KS	classicKS	weight01KSpadj	classicKSpadj
GO:0004842	ubiquitin-protein transferase activity	39	12	7.59	0.0012	0.00119	0.1197	0.03724
GO:0022836	gated channel activity	45	19	8.76	0.0018	0.00205	0.1197	0.03840375
GO:0003700	DNA-binding transcription factor activity	88	19	17.13	0.0080	0.08993	0.20520000000000002	0.314755
GO:0019899	enzyme binding	42	10	8.17	0.0091	0.00340	0.20520000000000002	0.04522
GO:0005515	protein binding	812	188	158.02	0.0095	0.00211	0.20520000000000002	0.03840375
GO:0004674	protein serine/threonine kinase activity	41	10	7.98	0.0099	0.00990	0.20520000000000002	0.10972500000000002
GO:0042578	phosphoric ester hydrolase activity	59	9	11.48	0.0108	0.61633	0.20520000000000002	0.9290667010309279
GO:0003676	nucleic acid binding	337	58	65.58	0.0150	0.06393	0.24937499999999999	0.2875374193548387
GO:0004672	protein kinase activity	132	28	25.69	0.0214	0.00231	0.29925	0.03840375
GO:0043565	sequence-specific DNA binding	36	8	7.01	0.0225	0.02254	0.29925	0.2180535
GO:0005261	cation channel activity	39	15	7.59	0.0315	0.03146	0.3635333333333334	0.2180535
GO:0005085	guanyl-nucleotide exchange factor activity	32	8	6.23	0.0328	0.03279	0.3635333333333334	0.2180535
GO:0016773	phosphotransferase activity, alcohol group as acceptor	156	36	30.36	0.0401	0.00042	0.4102538461538461	0.02793
GO:0003712	transcription coregulator activity	21	3	4.09	0.0513	0.05127	0.48735	0.2727564
GO:0003723	RNA binding	87	6	16.93	0.0670	0.06702	0.5777187500000001	0.2875374193548387
GO:0008168	methyltransferase activity	26	7	5.06	0.0695	0.06951	0.5777187500000001	0.2889009375
GO:0016747	transferase activity, transferring acyl groups other than amino-acyl groups	36	8	7.01	0.0751	0.07507	0.5844611111111112	0.30042800000000003
GO:0046983	protein dimerization activity	35	11	6.81	0.0791	0.07906	0.5844611111111112	0.30042800000000003
GO:0036094	small molecule binding	407	83	79.21	0.0926	0.67421	0.62776	0.9290667010309279
GO:0005096	GTPase activator activity	20	7	3.89	0.0944	0.09439	0.62776	0.32189410256410256
GO:0140110	transcription regulator activity	111	23	21.6	0.1118	0.04755	0.6916	0.26350625
GO:0005524	ATP binding	281	61	54.69	0.1152	0.11518	0.6916	0.36473666666666665
GO:0140096	catalytic activity, acting on a protein	337	62	65.58	0.1202	0.06095	0.6916	0.2875374193548387
GO:0046873	metal ion transmembrane transporter activity	47	16	9.15	0.1248	0.06344	0.6916	0.2875374193548387
GO:0008289	lipid binding	40	11	7.78	0.1484	0.05750	0.7894880000000001	0.2875374193548387
GO:0015075	ion transmembrane transporter activity	115	34	22.38	0.1870	0.04548	0.9227448275862069	0.26350625
GO:0019001	guanyl nucleotide binding	62	13	12.07	0.1920	0.79735	0.9227448275862069	0.9389333333333334
GO:0038023	signaling receptor activity	87	15	16.93	0.1979	0.63604	0.9227448275862069	0.9290667010309279
GO:0016301	kinase activity	171	39	33.28	0.2012	0.00140	0.9227448275862069	0.03724
GO:0005230	extracellular ligand-gated ion channel activity	22	7	4.28	0.2174	0.21739	0.92684375	0.5582059259259259
GO:0008270	zinc ion binding	107	23	20.82	0.2229	0.22285	0.92684375	0.5582059259259259
GO:0005543	phospholipid binding	25	5	4.87	0.2230	0.22297	0.92684375	0.5582059259259259
GO:0016874	ligase activity	34	10	6.62	0.2473	0.24725	0.9818529411764706	0.5754772413793104
GO:0005102	signaling receptor binding	25	9	4.87	0.2510	0.25096	0.9818529411764706	0.5754772413793104
GO:0003779	actin binding	33	7	6.42	0.2990	0.29901	1	0.6628055
GO:0046872	metal ion binding	274	59	53.32	0.3131	0.44053	1	0.8633655882352941
GO:0097159	organic cyclic compound binding	721	135	140.31	0.3391	0.10934	1	0.3546882926829269
GO:0005215	transporter activity	209	53	40.67	0.3607	0.07780	1	0.30042800000000003
GO:0004888	transmembrane signaling receptor activity	80	15	15.57	0.3693	0.57183	1	0.9290667010309279
GO:0015631	tubulin binding	31	9	6.03	0.3816	0.22664	1	0.5582059259259259
GO:0015079	potassium ion transmembrane transporter activity	20	6	3.89	0.3980	0.39801	1	0.8537956451612903
GO:0044877	protein-containing complex binding	20	5	3.89	0.4143	0.41435	1	0.8633655882352941
GO:0030695	GTPase regulator activity	22	7	4.28	0.4220	0.08588	1	0.30870378378378377
GO:0019842	vitamin binding	20	4	3.89	0.4256	0.42561	1	0.8633655882352941
GO:0008017	microtubule binding	26	7	5.06	0.4316	0.43161	1	0.8633655882352941
GO:1901363	heterocyclic compound binding	720	134	140.12	0.4332	0.11971	1	0.3702658139534884
GO:0098772	molecular function regulator	197	37	38.34	0.4443	0.10347	1	0.34403775000000003
GO:0008324	cation transmembrane transporter activity	71	23	13.82	0.4546	0.03279	1	0.2180535
GO:0015077	monovalent inorganic cation transmembrane transporter activity	37	11	7.2	0.4859	0.23924	1	0.568195
GO:0042626	ATPase-coupled transmembrane transporter activity	21	6	4.09	0.4923	0.49229	1	0.884135
GO:0015276	ligand-gated ion channel activity	27	9	5.25	0.4951	0.20280	1	0.539448
GO:0016772	transferase activity, transferring phosphorus-containing groups	190	41	36.98	0.5022	0.00085	1	0.03724
GO:0004721	phosphoprotein phosphatase activity	27	3	5.25	0.5221	0.96070	1	1
GO:0000166	nucleotide binding	384	78	74.73	0.5320	0.65416	1	0.9290667010309279
GO:0015318	inorganic molecular entity transmembrane transporter activity	105	32	20.43	0.5412	0.03846	1	0.24358
GO:0097367	carbohydrate derivative binding	363	75	70.64	0.5683	0.50522	1	0.884135
GO:0016817	hydrolase activity, acting on acid anhydrides	134	26	26.08	0.5786	0.58082	1	0.9290667010309279
GO:0003924	GTPase activity	46	10	8.95	0.5946	0.59465	1	0.9290667010309279
GO:0003677	DNA binding	158	29	30.75	0.5999	0.50474	1	0.884135
GO:0016741	transferase activity, transferring one-carbon groups	29	7	5.64	0.6029	0.06695	1	0.2875374193548387
GO:0022853	active ion transmembrane transporter activity	20	4	3.89	0.6114	0.61137	1	0.9290667010309279
GO:0015291	secondary active transmembrane transporter activity	20	2	3.89	0.6114	0.61137	1	0.9290667010309279
GO:0016757	transferase activity, transferring glycosyl groups	33	5	6.42	0.6134	0.61343	1	0.9290667010309279
