target_id	length	eff_length	est_counts	tpm
XM_029176008.1	2568	2340.59	5.12683	0.676002
XM_029176009.1	4203	3975.59	4.09978	0.318261
XM_029176010.1	1236	1008.6	72.2127	22.0964
XM_029176011.1	814	586.669	76	39.9802
XM_029176012.1	694	466.669	0	0
XM_029176013.1	693	465.669	2240	1484.55
XM_029176014.1	17928	17700.6	91.3196	1.59221
XM_029176015.1	787	559.669	71	39.1518
XM_029176016.1	521	294.877	125	130.826
XM_029176017.1	1219	991.595	1	0.311237
XM_029176018.1	2573	2345.59	197.969	26.0477
XM_029176019.1	2564	2336.59	15.031	1.98531
XM_029176020.1	2886	2658.59	232.997	27.0472
XM_029176021.1	5925	5697.6	0	0
XM_029176022.1	17922	17694.6	45.5286	0.794088
XM_029176023.1	5843	5615.6	0	0
XM_029176024.1	5922	5694.6	58.6933	3.18091
XM_029176025.1	5897	5669.6	219.819	11.9657
XM_029176026.1	5097	4869.6	16.4875	1.04493
XM_029176027.1	5600	5372.6	174.786	10.0403
XM_029176028.1	3805	3577.59	112.644	9.71719
XM_029176029.1	3791	3563.59	163.269	14.1397
XM_029176030.1	17775	17547.6	0	0
XM_029176031.1	5155	4927.6	28.3012	1.77253
XM_029176032.1	2630	2402.59	426	54.721
XM_029176033.1	2354	2126.59	0	0
XM_029176034.1	3269	3041.59	274.151	27.8172
XM_029176035.1	3025	2797.59	2.19969e-05	2.42661e-06
XM_029176036.1	1503	1275.6	16.8494	4.07658
XM_029176037.1	8462	8234.59	0	0
XM_029176038.1	8010	7782.6	24.6112	0.975965
XM_029176039.1	8456	8228.59	0	0
XM_029176040.1	8447	8219.59	0	0
XM_029176041.1	8441	8213.59	23.631	0.887919
XM_029176042.1	8437	8209.59	9.31549e-06	3.50194e-07
XM_029176043.1	8422	8194.59	159.631	6.01195
XM_029176044.1	2288	2060.59	475.904	71.2774
XM_029176045.1	2346	2118.59	0.130376	0.0189922
XM_029176046.1	7605	7377.6	0	0
XM_029176047.1	2201	1973.6	19.9963	3.12692
XM_029176048.1	1848	1620.6	153.127	29.161
XM_029176049.1	1845	1617.6	13.0451	2.48888
XM_029176050.1	1721	1493.6	73.8278	15.255
XM_029176051.1	1297	1069.6	98	28.2769
XM_029176052.1	1140	912.595	97	32.8034
XM_029176053.1	1157	929.595	116	38.5114
XM_029176054.1	4349	4121.6	577.481	43.2412
XM_029176055.1	4403	4175.6	38.5187	2.84694
XM_029176056.1	1130	902.595	109.88	37.5708
XM_029176057.1	18063	17835.6	0.00648943	0.000112291
XM_029176058.1	1051	823.595	6.12003	2.29332
XM_029176059.1	6144	5916.6	188.219	9.81786
XM_029176060.1	6043	5815.6	0	0
XM_029176061.1	5787	5559.6	77.7809	4.31773
XM_029176062.1	5868	5640.6	0	0
XM_029176063.1	5634	5406.6	0	0
XM_029176064.1	4977	4749.6	109	7.08264
XM_029176065.1	4251	4023.59	0	0
XM_029176066.1	18039	17811.6	0.004983	8.63403e-05
XM_029176067.1	2175	1947.6	33.2709	5.27219
XM_029176068.1	2104	1876.6	40.7291	6.69822
XM_029176069.1	3362	3134.59	167	16.4422
XM_029176070.1	1137	909.595	10.2202	3.46765
XM_029176071.1	1253	1025.6	65.84	19.8125
