GO.ID	Term	Annotated	Significant	Expected	weight01KS	classicKS	weight01KSpadj	classicKSpadj
GO:0005515	protein binding	59	15	10.76	0.024	0.024	0.984	0.984
GO:0016740	transferase activity	34	5	6.2	0.139	0.866	1	1
GO:0140110	transcription regulator activity	17	4	3.1	0.234	0.501	1	1
GO:0017111	nucleoside-triphosphatase activity	16	2	2.92	0.292	0.292	1	1
GO:0036094	small molecule binding	40	5	7.29	0.295	0.878	1	1
GO:0140096	catalytic activity, acting on a protein	49	5	8.94	0.383	0.942	1	1
GO:0035639	purine ribonucleoside triphosphate binding	37	5	6.75	0.512	0.810	1	1
GO:0032555	purine ribonucleotide binding	38	5	6.93	0.532	0.942	1	1
GO:0008233	peptidase activity	15	1	2.74	0.564	0.972	1	1
GO:0008270	zinc ion binding	11	2	2.01	0.581	0.581	1	1
GO:0003677	DNA binding	20	4	3.65	0.719	0.719	1	1
GO:0046872	metal ion binding	19	4	3.46	0.751	0.629	1	1
GO:0098772	molecular function regulator	28	5	5.11	0.756	0.526	1	1
GO:0003824	catalytic activity	84	11	15.32	0.785	0.777	1	1
GO:0005488	binding	128	25	23.34	0.805	0.266	1	1
GO:0016787	hydrolase activity	40	5	7.29	0.812	0.671	1	1
GO:0000166	nucleotide binding	39	5	7.11	0.839	0.912	1	1
GO:0003700	DNA-binding transcription factor activity	14	2	2.55	0.868	0.868	1	1
GO:0003676	nucleic acid binding	33	6	6.02	0.891	0.951	1	1
GO:0097159	organic cyclic compound binding	73	11	13.31	0.921	0.965	1	1
GO:1901363	heterocyclic compound binding	73	11	13.31	0.921	0.965	1	1
GO:0004672	protein kinase activity	21	2	3.83	0.922	0.922	1	1
GO:0005524	ATP binding	29	4	5.29	0.945	0.945	1	1
GO:0004175	endopeptidase activity	13	1	2.37	0.975	0.975	1	1
GO:0016772	transferase activity, transferring phosphorus-containing groups	22	2	4.01	0.991	0.918	1	1
GO:0043168	anion binding	40	5	7.29	0.999	0.878	1	1
GO:0032559	adenyl ribonucleotide binding	30	4	5.47	1.000	0.990	1	1
GO:0016462	pyrophosphatase activity	16	2	2.92	1.000	0.292	1	1
GO:0017076	purine nucleotide binding	38	5	6.93	1.000	0.942	1	1
GO:0030554	adenyl nucleotide binding	30	4	5.47	1.000	0.990	1	1
GO:0097367	carbohydrate derivative binding	38	5	6.93	1.000	0.942	1	1
GO:0016773	phosphotransferase activity, alcohol group as acceptor	21	2	3.83	1.000	0.922	1	1
GO:0003674	molecular_function	170	31	31	1.000	1.000	1	1
GO:0016301	kinase activity	21	2	3.83	1.000	0.922	1	1
GO:0016817	hydrolase activity, acting on acid anhydrides	16	2	2.92	1.000	0.292	1	1
GO:0043167	ion binding	58	9	10.58	1.000	0.934	1	1
GO:0016818	hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides	16	2	2.92	1.000	0.292	1	1
GO:0043169	cation binding	19	4	3.46	1.000	0.629	1	1
GO:0032553	ribonucleotide binding	38	5	6.93	1.000	0.942	1	1
GO:0046914	transition metal ion binding	11	2	2.01	1.000	0.581	1	1
GO:1901265	nucleoside phosphate binding	39	5	7.11	1.000	0.912	1	1
