GO.ID	Term	Annotated	Significant	Expected	weight01KS	classicKS	weight01KSpadj	classicKSpadj
GO:0005509	calcium ion binding	128	54	28.5	9.1e-06	9.1e-06	0.0027026999999999997	0.001188
GO:0005249	voltage-gated potassium channel activity	12	9	2.67	0.00028	0.00028	0.02376	0.00594
GO:0004930	G protein-coupled receptor activity	81	32	18.04	0.00033	0.00642	0.02376	0.0657496551724138
GO:0005543	phospholipid binding	38	16	8.46	0.00037	0.03308	0.02376	0.2045736
GO:0005515	protein binding	1451	366	323.11	0.00040	5.3e-06	0.02376	0.001188
GO:0022853	active ion transmembrane transporter activity	33	15	7.35	0.00218	0.01156	0.09970714285714287	0.08833846153846153
GO:0005262	calcium channel activity	11	5	2.45	0.00235	0.00235	0.09970714285714287	0.033235714285714285
GO:0003899	DNA-directed 5'-3' RNA polymerase activity	15	6	3.34	0.00481	0.00481	0.15309	0.05714280000000001
GO:0005102	signaling receptor binding	48	16	10.69	0.00484	0.18904	0.15309	0.5631120000000001
GO:0043565	sequence-specific DNA binding	75	27	16.7	0.00517	0.00517	0.15309	0.059057307692307694
GO:0015103	inorganic anion transmembrane transporter activity	20	10	4.45	0.00567	0.00567	0.15309	0.0601425
GO:0015291	secondary active transmembrane transporter activity	30	14	6.68	0.00965	0.00965	0.2388375	0.08188714285714287
GO:0004601	peroxidase activity	12	7	2.67	0.01350	0.01350	0.3084230769230769	0.09779268292682927
GO:0005085	guanyl-nucleotide exchange factor activity	36	15	8.02	0.01556	0.01556	0.33009428571428573	0.10503
GO:0003700	DNA-binding transcription factor activity	196	56	43.65	0.01726	0.00192	0.34174800000000005	0.03001263157894737
GO:0015085	calcium ion transmembrane transporter activity	16	9	3.56	0.02572	0.00018	0.4774275	0.004455000000000001
GO:0032549	ribonucleoside binding	135	31	30.06	0.02960	0.07202	0.512655	0.32409
GO:0003779	actin binding	49	11	10.91	0.03107	0.00711	0.512655	0.06811838709677419
GO:0008289	lipid binding	57	21	12.69	0.03377	0.00772	0.5278784210526316	0.07165125
GO:0022843	voltage-gated cation channel activity	17	12	3.79	0.03671	2.3e-05	0.5451435	0.001188
GO:0004867	serine-type endopeptidase inhibitor activity	10	6	2.23	0.03970	0.03970	0.5614714285714285	0.21835
GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	86	25	19.15	0.04546	0.04546	0.61371	0.24110035714285716
GO:0004888	transmembrane signaling receptor activity	200	59	44.54	0.04897	0.09293	0.62011125	0.3426133333333333
GO:0051015	actin filament binding	15	2	3.34	0.05011	0.05011	0.62011125	0.2522486440677966
GO:0005267	potassium channel activity	21	13	4.68	0.05615	3.5e-05	0.667062	0.001299375
GO:0005198	structural molecule activity	182	21	40.53	0.06420	0.99906	0.70708	1
GO:0016667	oxidoreductase activity, acting on a sulfur group of donors	15	4	3.34	0.06428	0.06428	0.70708	0.307921935483871
GO:0015081	sodium ion transmembrane transporter activity	14	3	3.12	0.06807	0.52800	0.708908275862069	0.972162
GO:0099094	ligand-gated cation channel activity	12	4	2.67	0.06922	0.06922	0.708908275862069	0.32409
GO:0004672	protein kinase activity	192	54	42.75	0.07711	0.24643	0.709745142857143	0.642015
GO:0004970	ionotropic glutamate receptor activity	11	6	2.45	0.07805	0.07805	0.709745142857143	0.33095960526315793
GO:0005525	GTP binding	133	29	29.62	0.08140	0.08140	0.709745142857143	0.33095960526315793
GO:0019787	ubiquitin-like protein transferase activity	55	8	12.25	0.08226	0.93512	0.709745142857143	1
GO:0022836	gated channel activity	58	27	12.92	0.08358	4.5e-05	0.709745142857143	0.001485
GO:0020037	heme binding	55	15	12.25	0.08364	0.08364	0.709745142857143	0.33095960526315793
GO:0008081	phosphoric diester hydrolase activity	23	9	5.12	0.08617	0.08617	0.7099102702702702	0.33237
GO:0019199	transmembrane receptor protein kinase activity	11	5	2.45	0.08844	0.08844	0.7099102702702702	0.33666265822784813
GO:0004843	thiol-dependent ubiquitin-specific protease activity	31	7	6.9	0.09344	0.09344	0.71049825	0.3426133333333333
GO:0051082	unfolded protein binding	26	8	5.79	0.09498	0.09498	0.71049825	0.34401292682926826
GO:0022857	transmembrane transporter activity	327	97	72.82	0.09569	0.01116	0.71049825	0.08833846153846153
GO:0015079	potassium ion transmembrane transporter activity	24	15	5.34	0.09881	1.4e-05	0.71577	0.001188
GO:0000030	mannosyltransferase activity	14	6	3.12	0.10729	0.10729	0.7586935714285714	0.36210375
GO:0003677	DNA binding	386	97	85.95	0.13358	0.03551	0.9226339534883721	0.2067935294117647
GO:0101005	ubiquitinyl hydrolase activity	33	8	7.35	0.13675	0.05858	0.9230625000000001	0.2852173770491803
GO:0030554	adenyl nucleotide binding	538	113	119.8	0.14401	0.75634	0.9482047826086956	1
GO:0016298	lipase activity	31	10	6.9	0.14686	0.11746	0.9482047826086956	0.38335846153846154
GO:0030414	peptidase inhibitor activity	21	11	4.68	0.16212	0.01160	0.9960107142857143	0.08833846153846153
GO:0016787	hydrolase activity	851	164	189.5	0.17364	0.79653	0.9960107142857143	1
GO:0003924	GTPase activity	101	23	22.49	0.17366	0.17366	0.9960107142857143	0.5467249484536082
GO:0003684	damaged DNA binding	11	4	2.45	0.17702	0.17702	0.9960107142857143	0.5467249484536082
GO:0004497	monooxygenase activity	20	6	4.45	0.17762	0.17762	0.9960107142857143	0.5467249484536082
GO:0098960	postsynaptic neurotransmitter receptor activity	10	4	2.23	0.17856	0.17856	0.9960107142857143	0.5467249484536082
GO:0036094	small molecule binding	800	163	178.14	0.17924	0.70036	0.9960107142857143	1
GO:0046983	protein dimerization activity	104	19	23.16	0.18328	0.43223	0.9960107142857143	0.9076040939597315
GO:0016791	phosphatase activity	88	19	19.6	0.18599	0.85320	0.9960107142857143	1
