GO.ID	Term	Annotated	Significant	Expected	weight01KS	classicKS	weight01KSpadj	classicKSpadj
GO:0005887	integral component of plasma membrane	332	130	72.22	4.7e-12	4.7e-12	1.5463e-9	2.2089999999999998e-10
GO:0048786	presynaptic active zone	28	20	6.09	5.8e-08	5.8e-08	8.334666666666668e-6	1.3630000000000001e-6
GO:0031594	neuromuscular junction	87	40	18.92	7.6e-08	7.6e-08	8.334666666666668e-6	1.6669333333333335e-6
GO:0005886	plasma membrane	1062	361	231	1.8e-07	1.0e-21	1.4805e-5	1.645e-19
GO:0045211	postsynaptic membrane	47	24	10.22	9.9e-06	9.9e-06	5.17e-4	1.551e-4
GO:0099738	cell cortex region	68	35	14.79	1.0e-05	4.0e-07	5.17e-4	7.741176470588235e-6
GO:0042734	presynaptic membrane	28	18	6.09	1.1e-05	1.1e-05	5.17e-4	1.6450000000000001e-4
GO:0043231	intracellular membrane-bounded organelle	3330	680	724.33	2.4e-05	0.95838	9.13888888888889e-4	1
GO:0016021	integral component of membrane	1728	483	375.87	2.5e-05	1.5e-10	9.13888888888889e-4	5.483333333333334e-9
GO:0098797	plasma membrane protein complex	140	55	30.45	6.8e-05	1.1e-06	0.0022372	2.0105555555555557e-5
GO:0030424	axon	197	82	42.85	0.00011	3.1e-08	0.0032900000000000004	7.845384615384615e-7
GO:0031201	SNARE complex	23	12	5	0.00013	0.00013	0.0035641666666666664	0.0013796774193548386
GO:0005838	proteasome regulatory particle	20	12	4.35	0.00016	0.00016	0.004049230769230769	0.0015482352941176471
GO:0016324	apical plasma membrane	76	29	16.53	0.00022	0.00022	0.004825333333333333	0.001904736842105263
GO:0016327	apicolateral plasma membrane	24	14	5.22	0.00022	0.00022	0.004825333333333333	0.001904736842105263
GO:0008021	synaptic vesicle	67	29	14.57	0.00029	0.00029	0.00561235294117647	0.0023270731707317072
GO:0045202	synapse	353	148	76.78	0.00029	6.2e-17	0.00561235294117647	5.099499999999999e-15
GO:0019897	extrinsic component of plasma membrane	39	17	8.48	0.00035	0.00013	0.0063972222222222225	0.0013796774193548386
GO:0005783	endoplasmic reticulum	366	95	79.61	0.00040	0.00040	0.006926315789473684	0.002990909090909091
GO:0061174	type I terminal bouton	29	15	6.31	0.00119	0.00119	0.0195755	0.0078302
GO:0031234	extrinsic component of cytoplasmic side of plasma membrane	24	7	5.22	0.00140	0.00140	0.021933333333333332	0.008857692307692308
GO:0015629	actin cytoskeleton	101	32	21.97	0.00169	0.00273	0.02527318181818182	0.014724098360655738
GO:0045179	apical cortex	47	22	10.22	0.00178	0.00178	0.02546173913043478	0.010647636363636363
GO:0005912	adherens junction	65	20	14.14	0.00271	0.00271	0.037111200000000004	0.014724098360655738
GO:0048471	perinuclear region of cytoplasm	87	31	18.92	0.00282	0.00282	0.037111200000000004	0.014964193548387097
GO:0016323	basolateral plasma membrane	49	15	10.66	0.00316	0.00316	0.039986153846153845	0.016502222222222224
GO:0030863	cortical cytoskeleton	31	15	6.74	0.00382	0.00382	0.04458517241379311	0.01919985074626866
GO:0005938	cell cortex	172	67	37.41	0.00384	7.5e-06	0.04458517241379311	1.23375e-4
GO:0098793	presynapse	198	84	43.07	0.00393	1.9e-09	0.04458517241379311	5.682727272727273e-8
GO:0030139	endocytic vesicle	33	15	7.18	0.00472	0.00472	0.05176266666666667	0.022505507246376812
GO:0005918	septate junction	39	18	8.48	0.00530	0.00530	0.0556215625	0.02491
GO:0005829	cytosol	854	176	185.76	0.00541	0.70197	0.0556215625	1
GO:0032589	neuron projection membrane	59	9	12.83	0.00575	0.43706	0.05732575757575757	0.7772580540540541
GO:0030017	sarcomere	69	21	15.01	0.00621	0.00571	0.060090882352941175	0.02609152777777778
GO:0034703	cation channel complex	45	18	9.79	0.00646	0.00646	0.060724	0.02911424657534246
GO:0005769	early endosome	65	21	14.14	0.00687	0.00687	0.06278416666666667	0.0301364
GO:0043025	neuronal cell body	103	34	22.4	0.00774	0.00774	0.06882324324324324	0.03350605263157894
GO:0098802	plasma membrane signaling receptor complex	41	17	8.92	0.00830	0.00830	0.07186052631578947	0.03500897435897436
GO:0005654	nucleoplasm	508	123	110.5	0.01203	0.23836	0.10148384615384616	0.50995
GO:0043195	terminal bouton	61	30	13.27	0.01470	4.4e-05	0.11803878048780488	5.7904e-4
GO:0045177	apical part of cell	146	56	31.76	0.01471	5.5e-06	0.11803878048780488	9.523684210526315e-5
GO:0045169	fusome	26	9	5.66	0.02309	0.02309	0.17646363636363638	0.08724044943820225
GO:0099572	postsynaptic specialization	25	11	5.44	0.02356	0.02356	0.17646363636363638	0.08724044943820225
GO:0032154	cleavage furrow	27	10	5.87	0.02360	0.02360	0.17646363636363638	0.08724044943820225
GO:0005615	extracellular space	280	74	60.9	0.02627	0.02627	0.1920628888888889	0.09603144444444445
GO:0005884	actin filament	39	11	8.48	0.02852	0.02852	0.20398	0.10199
GO:0070382	exocytic vesicle	71	31	15.44	0.02916	0.00021	0.20412	0.001904736842105263
GO:0005856	cytoskeleton	461	104	100.27	0.03198	0.15923	0.21919625	0.3689202112676056
GO:0030134	COPII-coated ER to Golgi transport vesicle	23	11	5	0.03350	0.03350	0.22492857142857145	0.11725000000000001
GO:0000139	Golgi membrane	146	36	31.76	0.04205	0.00686	0.27429568627450984	0.0301364
GO:0030425	dendrite	98	32	21.32	0.04252	0.04252	0.27429568627450984	0.1413038383838384
GO:0005789	endoplasmic reticulum membrane	268	53	58.29	0.04542	0.06068	0.28736884615384617	0.1782475
