"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LOC114870850",52.641220480777,-0.193293863758798,0.388743338810558,-0.497227462083908,0.619028657665728,0.938489369560602
"LOC114870851",92.1413797403435,0.248596506042984,0.158327883713009,1.57013723807235,0.116383186957599,0.617699879933204
"LOC114870852",2304.21078033484,0.00292835158134866,0.0791824104858364,0.0369823495316863,0.970499079145964,0.997633259600627
"LOC114870853",107.870963419582,0.225179912185262,0.148645306185776,1.51488074506593,0.129802607380012,0.636687471422262
"LOC114870854",145.228198865572,-0.0217652587338496,0.155000693789652,-0.140420395558918,0.888327844177583,0.988577725017241
"LOC114870855",0.846975571128257,0.146791466716457,1.45629072516855,0.10079818828721,0.919710665054631,NA
"LOC114870856",206.947185742877,0.0689133712753482,0.136347688879328,0.5054238311024,0.613261184240967,0.93744939838095
"LOC114870857",215.593697302203,-0.105895232014413,0.188081983741004,-0.563026983808479,0.573416509629359,0.924270733283913
"LOC114870858",283.416686568277,-0.108100960622406,0.115709138826519,-0.934247387187625,0.3501762968977,0.830440755409001
"LOC114870859",4.03163529829329,-0.558084858121713,0.761228968088627,-0.733136653381715,0.463475086636664,NA
"LOC114870860",554.055362346868,-0.0730458338576608,0.106104189766094,-0.688434962075386,0.49117891347808,0.894938599405897
"LOC114870861",278.922867728868,-0.495801037793076,0.326049757381508,-1.52062998535817,0.128352717670156,0.636218167513851
"LOC114870862",327.67561495043,0.0901279158260811,0.0966049970601656,0.932952937930835,0.350844267795199,0.830942687999225
"LOC114870863",240.73260041612,-0.481319405692002,0.225723746931024,-2.13233836597211,0.0329790402188633,0.38994163658243
"LOC114870864",479.509826953125,0.376195094671812,0.319163801279293,1.17868972973728,0.238521746695787,0.750284882311519
"LOC114870865",236.447874929015,0.125200922093545,0.219530309687379,0.570312692911684,0.568465633457494,0.922324177265418
"LOC114870866",103.53397321904,-0.251828244495714,0.17648561712658,-1.42690519825815,0.153607222293808,0.668715408082988
"LOC114870867",122.057721238716,-0.0449200277051981,0.14753279343609,-0.304474867309126,0.760766137365257,0.972030041397209
"LOC114870868",205.675325290531,0.0576908136729936,0.157342074749352,0.366658528971959,0.713873744302069,0.964482478817412
"LOC114870869",162.743297832282,-0.471388589927985,0.265644500648483,-1.77450912319753,0.0759789743758646,0.534279910292706
"LOC114870870",681.478385309429,-0.0701782261618814,0.121610672815599,-0.577072920797785,0.56389019628036,0.921396804745345
"LOC114870871",148.619802359199,-0.10588823951766,0.139729846835607,-0.757806881748308,0.448566601991511,0.88230340697011
"LOC114870872",240.359967837362,-0.140004611438806,0.131297586001203,-1.06631519819049,0.286281181479969,0.79268927749362
"LOC114870873",0.478895380776875,-1.67439714211003,2.29961691095385,-0.728120033443096,0.466540111429398,NA
"LOC114870874",166.031554120566,0.323649271953631,0.185635507729497,1.74346640851298,0.0812521770173026,0.551279750521366
"LOC114870875",117.913316950581,0.158083546721537,0.171850056932936,0.919892315096693,0.357629035196393,0.834627210664985
"LOC114870876",206.20089034639,0.213343614783106,0.12288018698974,1.73619213975414,0.082529866632247,0.554942206665109
"LOC114870877",114.326888173651,0.135750928079203,0.131273085141424,1.03411089891697,0.301084321658092,0.802068889662949
