geneID,geneDescription,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
LOC114883005,inositol polyphosphate 5-phosphatase OCRL-1-like,92.86606212297212,-3.608280010748404,0.23472286895942457,-15.372511535602227,2.502760630246992e-53,2.1961724530417355e-49
LOC114878297,chymotrypsin inhibitor-like,435.4211203534656,-1.1129670726037992,0.16034809815700635,-6.940943393753427,3.894900700380546e-12,1.7088876822919645e-8
LOC114873067,ornithine decarboxylase 1-like,300.40017190866314,-1.0086567593420221,0.15789349511155262,-6.3882097145889425,1.678390629597943e-10,3.681969443680488e-7
LOC114873450,RING finger protein unkempt homolog,1027.6073820169504,0.43624415062045396,0.06795324357628453,6.4197693540665925,1.3648096875276423e-10,3.681969443680488e-7
LOC114874417,tubulin alpha chain-like,376.83064746299084,-0.7417383020522919,0.1167937151929955,-6.350840889226001,2.141411112251219e-10,3.7581765020008897e-7
LOC114878696,elongation of very long chain fatty acids protein 4,547.165596703178,-0.6826859248265271,0.10855126102407572,-6.289064893268383,3.19383950265737e-10,4.6709902726364034e-7
LOC114874766,UDP-glucuronosyltransferase-like,2710.063773679567,-0.6817390881896005,0.11774775945892874,-5.789826416420229,7.04592024751975e-9,8.832564310283687e-6
LOC114883003,NA,155.94053003066728,2.3113446927700982,0.40390899089484117,5.72243932389181,1.0500535143168266e-8,1.1517774485162692e-5
LOC114872893,protein yippee-like 1,864.107250534439,0.45047521681935393,0.07941813870717887,5.672195598543207,1.4097887747816865e-8,1.3745440554121443e-5
LOC114882865,C-1-tetrahydrofolate synthase,1800.7164346450552,0.45096352062917094,0.08040015400293107,5.608988269011657,2.0351281649689022e-8,1.7858249647602118e-5
LOC114879271,amidophosphoribosyltransferase-like,788.2689790058788,1.1204440281870722,0.21175314350735314,5.291274592805111,1.214668313769353e-7,9.689740412114612e-5
LOC114875826,uncharacterized LOC114875826,2074.425415034518,0.5285149414891532,0.10376099382733005,5.0935801787776,3.513643548204256e-7,2.5693518446243623e-4
LOC114871529,pancreatic lipase-related protein 2-like,337.2496169328623,0.851644259943061,0.1688310713674762,5.044357374771257,4.550481077416833e-7,3.071574727256362e-4
LOC114883080,uncharacterized LOC114883080,405.3926966886826,-1.8093008534783805,0.35998288520607113,-5.026074649195202,5.006210819211598e-7,3.1378214241844127e-4
LOC114873498,purine nucleoside phosphorylase-like,1026.4688986468168,1.2031153445761589,0.2435750957905658,4.939402120201314,7.836246576287879e-7,4.584204247128409e-4
LOC114877908,uncharacterized LOC114877908,255.0921519245582,0.5774864853036283,0.11884190617905448,4.859283260178879,1.178114759840767e-6,6.461223136001707e-4
LOC114878177,peptidyl-prolyl cis-trans isomerase FKBP4-like,378.7933812904995,-0.42324314039302474,0.08875759662037427,-4.76852862750758,1.8557630548014883e-6,9.57901223875474e-4
LOC114874937,hypoxia up-regulated protein 1,944.148549603375,-0.4266553949032608,0.09137154271062327,-4.669455962394032,3.019984256368898e-6,0.0014722423249798379
LOC114872887,uncharacterized LOC114872887,280.2012684962831,1.0845431065827726,0.2348589181119468,4.617849368044092,3.877375359152292e-6,0.001767994150310064
LOC114878095,peroxidase-like,5708.319719888207,0.4267089423759217,0.0925646255443732,4.609848955434579,4.029616297002995e-6,0.001767994150310064
LOC114877505,uncharacterized LOC114877505,2377.3389410936043,-1.0833080080715054,0.23621727547402624,-4.586065967857727,4.5167594074410224e-6,0.0018826156236946428
LOC114877728,translocon-associated protein subunit gamma,286.7254831870671,-0.4888611401937988,0.10681134166923209,-4.576865457861947,4.719948002425315e-6,0.0018826156236946428
LOC114879276,multifunctional protein ADE2,1161.2584934587512,0.9364287379273712,0.20712562353970224,4.521066596803147,6.15288257933644e-6,0.0023474584623337943
LOC114872102,max dimerization protein 1-like,704.3205269027287,0.42317850693308434,0.09425449999714679,4.489743268978081,7.130906676535098e-6,0.002607237753608145
LOC114876527,peroxisomal (S)-2-hydroxy-acid oxidase,328.8225132655237,-0.5374926101671565,0.1207970189890073,-4.449551939821206,8.60496186736002e-6,0.003020341615443367
LOC114873217,protein transport protein Sec61 subunit beta,591.8922931780834,-0.4416859795612763,0.09956816461466064,-4.436016082757455,9.163900456435747e-6,0.003092816404047065
LOC114878844,transformer-2 protein homolog beta,511.27135837090066,-0.3661331960752059,0.08298767222095842,-4.411898614294901,1.0246809587166544e-5,0.0033302131158291265
LOC114874393,dynein heavy chain 2,31.252276143417784,1.2295307461861005,0.2798407202856539,4.393680608494106,1.1144751769695978e-5,0.003492685599252936
LOC114872135,ABC transporter G family member 23-like,413.9488617623246,-0.5350979878528918,0.12256824522977448,-4.365714682867181,1.2670778452677413e-5,0.0038340027904222172
LOC114878683,insulin receptor substrate 1,640.833005573466,0.5780713578910579,0.13367010077222188,4.324612269696048,1.5280037151755996e-5,0.004469410866888629
LOC114876876,protein slit,91.7275551311624,0.723450257543068,0.1676714390667249,4.3146898575563055,1.5982712546693026e-5,0.004524138793459074
LOC114872769,uncharacterized LOC114872769,2455.5669417632093,0.8450260459762916,0.19703837659111145,4.28863686656263,1.7977300817754032e-5,0.0049297129586184886
LOC114876865,DENN domain-containing protein 5B,761.5631588367622,0.45569376923887717,0.10647133654615101,4.279966646622797,1.8692132390362036e-5,0.004970407931073542
LOC114873913,aryl hydrocarbon receptor nuclear translocator-like protein 1,960.7490980869748,0.4655806825180816,0.10979102248553989,4.240607947515939,2.2291519761016755e-5,0.005753178997144765
LOC114876809,proline-rich nuclear receptor coactivator 2-like,242.5047663048639,0.5358643707243318,0.12682749330766,4.225143592678475,2.3878846863941258e-5,0.005986768035173844
LOC114870992,ATP-binding cassette sub-family G member 4,880.03114281365,0.37764310562975845,0.090552613539298707,4.1704274550382365,3.0402882862738443e-5,0.00684064864411615
LOC114871125,lysine-specific demethylase 4C-like,441.27697807740645,0.4564477005014884,0.10899155881670969,4.187917903524008,2.8152531014784116e-5,0.00684064864411615
LOC114881181,protein toll,880.7745642918126,0.36903914710030095,0.08847212990818164,4.171247459321914,3.0293666444428424e-5,0.00684064864411615
LOC114882982,NA,879.4144651780758,0.48495895317936466,0.11607824236222745,4.177862649453531,2.9426125467892355e-5,0.00684064864411615
LOC114876395,probable phospholipid-transporting ATPase IA,1035.249042837739,0.27007080018129254,0.06556847224612664,4.118912503672778,3.806646421894899e-5,0.007716262165165725
LOC114877146,stress-associated endoplasmic reticulum protein 2,346.41515187351837,-0.4226056556566705,0.1026948499596271,-4.1151591907755005,3.869122909028967e-5,0.007716262165165725
LOC114877280,monocarboxylate transporter 10,70.33532894838633,0.8715141725643892,0.21107304007081965,4.128969631896035,3.6439252288101266e-5,0.007716262165165725
LOC114878658,F-actin-monooxygenase Mical,1997.7649741429047,0.3396978231018694,0.08243319667792111,4.120886205943461,3.774178179244117e-5,0.007716262165165725
LOC114880965,pancreatic triacylglycerol lipase-like,103.64554585899805,-2.684354431408412,0.6519182938165895,-4.117624028761536,3.82798523742624e-5,0.007716262165165725
LOC114881751,uncharacterized protein LOC114881751,14.405598952995474,2.118748685884901,0.5157531412925231,4.1080674381839515,3.989836161695306e-5,0.007780180515305847
LOC114872230,trinucleotide repeat-containing gene 6C protein,1829.5375050106595,0.6563519691241769,0.1602323563848478,4.096251118892265,4.198944479523142e-5,0.007839518682513952
LOC114879098,homeobox protein six1b-like,101.4949013177893,1.3713386274466992,0.3347639089446936,4.096435101889249,4.195610359570692e-5,0.007839518682513952
LOC114875943,histone deacetylase 4,955.3784869734139,0.4505792482471981,0.11084517350200639,4.064942423848904,4.80443208645962e-5,0.008783102408058992
LOC114871031,uncharacterized LOC114871031,31.823168284093036,-3.1316029864138812,0.7741762430042273,-4.045077609539591,5.230579332910514e-5,0.009367006866589749
LOC114876910,beta-glucuronidase,499.21136365961945,0.39777863057083385,0.09848856918731147,4.038830433350236,5.371837960580895e-5,0.009427575620819471
LOC114876792,RNA/RNP complex-1-interacting phosphatase,248.24089554004888,0.5865148196350939,0.145857040938497,4.021162200064153,5.7911710133351653e-5,0.009757933365208917
LOC114877502,tubby-related protein 4,105.3901963252093,0.7018331538052902,0.17471454293326552,4.017027672810068,5.893680551066354e-5,0.009757933365208917
LOC114883047,NA,22.435527627518596,7.878404387589847,1.9573007905827466,4.025137283699871,5.694208642286895e-5,0.009757933365208917
LOC114871528,pancreatic triacylglycerol lipase-like,218.07038405529255,0.8172020599640754,0.20633886391461762,3.9604854095844546,7.479756330251406e-5,0.011720511035349303
LOC114871811,uncharacterized LOC114871811,531.5678598806071,0.49774878858759186,0.12560960356033943,3.9626650708159183,7.411772676142956e-5,0.011720511035349303
LOC114876969,protein takeout-like,169.06158511475482,-1.6556661717714845,0.41732211803913866,-3.9673578279313904,7.267383826593697e-5,0.011720511035349303
LOC114879112,tyrosine aminotransferase,335.30193335775397,1.1698865265622735,0.29997267177615194,3.8999770200242634,9.620181864017473e-5,0.014810016816974267
LOC114874370,alpha-catulin,122.51555648587988,0.7693065638031806,0.19770050894553004,3.891272551124985,9.971984100761565e-5,0.015086924221410817
LOC114879355,DNA N6-methyl adenine demethylase-like,345.4421093563013,0.6180302955741008,0.15927574429429922,3.880253696583864,1.043475668992993e-4,0.015519489822734767
