geneID,geneDescription,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
LOC114883005,inositol polyphosphate 5-phosphatase OCRL-1-like,92.86606212297212,-3.715801468013265,0.22316988620831843,-16.65010244502586,3.020846611666724e-62,2.5897718001818823e-58
LOC114878177,peptidyl-prolyl cis-trans isomerase FKBP4-like,378.7933812904995,-0.7532929389738505,0.0884662492315635,-8.515031953056809,1.6654437532796546e-17,7.13892464843324e-14
LOC114878297,chymotrypsin inhibitor-like,435.4211203534656,-1.2114286254930422,0.15946837558241697,-7.5966700047492965,3.038480496566276e-14,8.682964432354227e-11
LOC114875943,histone deacetylase 4,955.3784869734139,0.7427788581976668,0.10984240934682427,6.762222921133892,1.358903969226881e-11,2.9124709320455127e-8
LOC114873450,RING finger protein unkempt homolog,1027.6073820169504,0.4173644243978841,0.06716098023457848,6.2143885175606774,5.152489938687065e-10,8.834459248872841e-7
LOC114873913,aryl hydrocarbon receptor nuclear translocator-like protein 1,960.7490980869748,0.6467751303831222,0.10896542462675919,5.935599595913384,2.927735287516524e-9,4.18324576997986e-6
LOC114872893,protein yippee-like 1,864.107250534439,0.4540154615951737,0.07856370234487346,5.778946867882681,7.516965842949257e-9,9.206135453086283e-6
LOC114883003,NA,155.94053003066728,2.2795979999326055,0.4032576584373665,5.652956496266196,1.577112343552845e-8,1.6900730151598173e-5
LOC114873498,purine nucleoside phosphorylase-like,1026.4688986468168,1.3641091920188266,0.2432778663248642,5.607206330054071,2.0561848446228375e-8,1.9586302969946208e-5
LOC114873739,signal recognition particle receptor subunit alpha homolog,814.8650219712079,-0.3765912030281591,0.06830294386204233,-5.513542780656638,3.516815012440996e-8,2.8230242705585846e-5
LOC114875311,RNA-binding protein Musashi homolog 2,263.77561747309625,0.8638588494129864,0.15682727795989176,5.508345618508512,3.622217074086601e-8,2.8230242705585846e-5
LOC114877207,mediator of RNA polymerase II transcription subunit 12-like,288.4621153730455,0.7827307780439796,0.14629677101751626,5.35029428605955,8.781131912143814e-8,6.273386990234076e-5
