GO.ID	Term	Annotated	Significant	Expected	weight01KS	classicKS	weight01KSpadj	classicKSpadj
GO:0071840	cellular component organization or biogenesis	10	2	1.76	0.074	0.074	1	0.7436666666666667
GO:0050896	response to stimulus	35	11	6.18	0.092	0.078	1	0.7436666666666667
GO:0035556	intracellular signal transduction	14	4	2.47	0.124	0.124	1	0.7436666666666667
GO:0065007	biological regulation	56	12	9.88	0.160	0.211	1	0.7436666666666667
GO:0044237	cellular metabolic process	69	11	12.18	0.237	0.765	1	0.930421875
GO:0051179	localization	13	1	2.29	0.346	0.790	1	0.930421875
GO:0006355	regulation of transcription, DNA-templated	23	4	4.06	0.362	0.362	1	0.7436666666666667
GO:0044267	cellular protein metabolic process	35	4	6.18	0.397	0.688	1	0.930421875
GO:0007165	signal transduction	27	7	4.76	0.422	0.292	1	0.7436666666666667
GO:0009987	cellular process	112	21	19.76	0.430	0.360	1	0.7436666666666667
GO:0034645	cellular macromolecule biosynthetic process	27	4	4.76	0.438	0.205	1	0.7436666666666667
GO:0044271	cellular nitrogen compound biosynthetic process	27	4	4.76	0.474	0.238	1	0.7436666666666667
GO:0008152	metabolic process	93	13	16.41	0.556	0.836	1	0.930421875
GO:0050794	regulation of cellular process	54	11	9.53	0.563	0.186	1	0.7436666666666667
GO:0051171	regulation of nitrogen compound metabolic process	25	4	4.41	0.600	0.293	1	0.7436666666666667
GO:2000112	regulation of cellular macromolecule biosynthetic process	25	4	4.41	0.600	0.293	1	0.7436666666666667
GO:0080090	regulation of primary metabolic process	25	4	4.41	0.600	0.293	1	0.7436666666666667
GO:0043412	macromolecule modification	33	5	5.82	0.660	0.829	1	0.930421875
GO:0016070	RNA metabolic process	29	6	5.12	0.681	0.569	1	0.8845799999999999
GO:0006464	cellular protein modification process	31	4	5.47	0.689	0.810	1	0.930421875
GO:1901564	organonitrogen compound metabolic process	51	6	9	0.713	0.728	1	0.930421875
GO:0071704	organic substance metabolic process	84	12	14.82	0.714	0.818	1	0.930421875
GO:0044238	primary metabolic process	83	12	14.65	0.722	0.863	1	0.930421875
GO:0043170	macromolecule metabolic process	78	12	13.76	0.734	0.622	1	0.8845799999999999
GO:0006508	proteolysis	18	2	3.18	0.745	0.745	1	0.930421875
GO:0010467	gene expression	31	5	5.47	0.801	0.631	1	0.8845799999999999
