GO.ID	Term	Annotated	Significant	Expected	weight01KS	classicKS	weight01KSpadj	classicKSpadj
GO:0005634	nucleus	179	96	88.33	0.013	0.0133	0.13	0.057666666666666665
GO:0043231	intracellular membrane-bounded organelle	249	129	122.87	0.139	0.0078	0.6950000000000001	0.057666666666666665
GO:0043229	intracellular organelle	280	147	138.17	0.343	0.0173	0.8985714285714286	0.057666666666666665
GO:0005737	cytoplasm	269	134	132.74	0.444	0.4441	0.8985714285714286	0.555125
GO:0110165	cellular anatomical entity	448	221	221.07	0.462	0.2015	0.8985714285714286	0.28785714285714287
GO:0005622	intracellular	351	177	173.2	0.569	0.0401	0.8985714285714286	0.06683333333333333
GO:0043227	membrane-bounded organelle	268	139	132.24	0.629	0.0389	0.8985714285714286	0.06683333333333333
GO:0043226	organelle	286	149	141.13	0.840	0.0250	1	0.0625
GO:0016020	membrane	177	78	87.34	0.997	0.9973	1	1
GO:0005575	cellular_component	458	226	226	1.000	1.0000	1	1
