GO.ID	Term	Annotated	Significant	Expected	weight01KS	classicKS	weight01KSpadj	classicKSpadj
GO:0005887	integral component of plasma membrane	362	67	41.3	6.1e-07	6.1e-07	2.07e-4	4.209e-5
GO:0099738	cell cortex region	71	22	8.1	1.2e-06	1.2e-05	2.07e-4	3.45e-4
GO:0048786	presynaptic active zone	28	13	3.19	3.6e-06	3.6e-06	4.14e-4	1.5525e-4
GO:0030424	axon	210	45	23.96	3.9e-05	3.8e-05	0.00336375	8.74e-4
GO:0005886	plasma membrane	1157	206	132	6.3e-05	1.8e-13	0.004347	3.105e-11
GO:0031594	neuromuscular junction	89	25	10.15	0.00011	0.00011	0.006325	0.001997368421052632
GO:0042734	presynaptic membrane	27	10	3.08	0.00016	0.00016	0.007885714285714286	0.002509090909090909
GO:0045172	germline ring canal	21	6	2.4	0.00086	0.00086	0.0370875	0.010596428571428571
GO:0009986	cell surface	65	18	7.42	0.00161	0.00161	0.06171666666666668	0.016831818181818184
GO:0030425	dendrite	99	16	11.3	0.00239	0.00239	0.06877	0.022285135135135137
GO:0008021	synaptic vesicle	70	13	7.99	0.00256	0.01219	0.06877	0.06894344262295081
GO:0045178	basal part of cell	32	9	3.65	0.00259	0.00259	0.06877	0.023353846153846156
GO:0005700	polytene chromosome	185	33	21.11	0.00285	0.00073	0.06877	0.009583333333333334
GO:0005912	adherens junction	68	15	7.76	0.00295	0.00295	0.06877	0.025159756097560975
GO:0098858	actin-based cell projection	32	8	3.65	0.00299	0.00299	0.06877	0.025159756097560975
GO:0048471	perinuclear region of cytoplasm	98	16	11.18	0.00340	0.00340	0.0733125	0.026659090909090907
GO:0016028	rhabdomere	33	11	3.77	0.00388	0.00388	0.07628333333333334	0.029746666666666668
GO:1902495	transmembrane transporter complex	81	15	9.24	0.00398	0.00013	0.07628333333333334	0.0021357142857142855
GO:0005789	endoplasmic reticulum membrane	300	47	34.23	0.00451	0.00623	0.0818921052631579	0.04261764705882353
GO:0045179	apical cortex	50	10	5.7	0.00603	0.00603	0.1023	0.04245612244897959
GO:1902494	catalytic complex	834	66	95.15	0.00652	0.95724	0.1023	1
GO:0036464	cytoplasmic ribonucleoprotein granule	79	11	9.01	0.00665	0.27482	0.1023	0.7023177777777777
GO:0016324	apical plasma membrane	92	14	10.5	0.00682	0.00682	0.1023	0.045248076923076926
GO:0034703	cation channel complex	46	7	5.25	0.00755	0.00755	0.10853125000000001	0.047359090909090906
GO:0045211	postsynaptic membrane	52	16	5.93	0.00790	0.00790	0.10902000000000002	0.04866964285714286
GO:0030863	cortical cytoskeleton	32	9	3.65	0.00885	0.00885	0.11298749999999999	0.052642241379310346
GO:0016021	integral component of membrane	1881	259	214.61	0.00906	8.7e-06	0.11298749999999999	3.0015e-4
GO:0061174	type I terminal bouton	30	4	3.42	0.00917	0.00917	0.11298749999999999	0.05362118644067797
GO:0031234	extrinsic component of cytoplasmic side of plasma membrane	25	8	2.85	0.01022	0.01022	0.12158275862068965	0.058765
GO:0019897	extrinsic component of plasma membrane	42	13	4.79	0.01182	0.00035	0.13588548387096774	0.00503125
GO:0099081	supramolecular polymer	230	29	26.24	0.01221	0.45073	0.13588548387096774	0.8687254189944135
GO:0034702	ion channel complex	73	13	8.33	0.01288	0.00103	0.1388625	0.011845000000000001
GO:0098797	plasma membrane protein complex	145	28	16.54	0.01351	0.00264	0.14124090909090908	0.023353846153846156
GO:0099572	postsynaptic specialization	27	4	3.08	0.01441	0.01441	0.14608285714285715	0.07891190476190475
GO:0005615	extracellular space	306	57	34.91	0.01482	0.01482	0.14608285714285715	0.0798890625
GO:0005918	septate junction	36	5	4.11	0.01580	0.01580	0.1514166666666667	0.0825909090909091
GO:0045177	apical part of cell	163	30	18.6	0.01674	1.4e-05	0.1560891891891892	3.7153846153846156e-4
GO:0005783	endoplasmic reticulum	410	61	46.78	0.02046	0.01695	0.18575526315789473	0.08727985074626865
GO:0035267	NuA4 histone acetyltransferase complex	20	1	2.28	0.02142	0.02142	0.18948461538461542	0.10408309859154931
GO:0062023	collagen-containing extracellular matrix	31	5	3.54	0.02334	0.02334	0.2013075	0.1118375
GO:0098802	plasma membrane signaling receptor complex	41	9	4.68	0.02742	0.02742	0.22548214285714283	0.1278364864864865
GO:1990904	ribonucleoprotein complex	530	36	60.47	0.02745	0.98393	0.22548214285714283	1
GO:0098793	presynapse	209	41	23.85	0.02878	2.7e-06	0.2309093023255814	1.3307142857142858e-4
GO:0005925	focal adhesion	24	2	2.74	0.03411	0.03411	0.26158666666666663	0.15484144736842106
GO:0030054	cell junction	524	103	59.78	0.03412	1.9e-09	0.26158666666666663	2.185e-7
GO:0005703	polytene chromosome puff	40	8	4.56	0.03663	0.03663	0.265788	0.16412142857142858
GO:0031966	mitochondrial membrane	251	8	28.64	0.03726	0.99891	0.265788	1
GO:0043005	neuron projection	385	65	43.93	0.03822	0.00011	0.265788	0.001997368421052632
GO:0032154	cleavage furrow	33	5	3.77	0.03850	0.03850	0.265788	0.16822025316455697
GO:0045169	fusome	33	7	3.77	0.03852	0.03852	0.265788	0.16822025316455697
GO:0031253	cell projection membrane	74	8	8.44	0.04073	0.69523	0.2755264705882353	1
GO:0031519	PcG protein complex	21	2	2.4	0.04470	0.04470	0.2965673076923077	0.19038888888888889
GO:0030139	endocytic vesicle	33	10	3.77	0.04833	0.04833	0.3146009433962264	0.19849821428571426
GO:0045495	pole plasm	41	5	4.68	0.05225	0.49240	0.33381944444444445	0.8940947368421053
GO:0005788	endoplasmic reticulum lumen	20	6	2.28	0.05409	0.05409	0.33476311475409837	0.21954176470588233
GO:0043235	receptor complex	62	13	7.07	0.05579	0.00721	0.33476311475409837	0.04606388888888889
GO:0000118	histone deacetylase complex	31	5	3.54	0.05715	0.05715	0.33476311475409837	0.22662931034482758
GO:0043025	neuronal cell body	113	22	12.89	0.05873	0.05873	0.33476311475409837	0.22944438202247192
GO:0030662	coated vesicle membrane	36	6	4.11	0.05901	0.06066	0.33476311475409837	0.23253000000000001
GO:0005829	cytosol	910	102	103.82	0.05907	0.76724	0.33476311475409837	1
GO:0016323	basolateral plasma membrane	48	5	5.48	0.05919	0.05919	0.33476311475409837	0.22944438202247192
GO:0035097	histone methyltransferase complex	34	8	3.88	0.06391	0.06391	0.3556282258064516	0.23966249999999997
GO:0031012	extracellular matrix	108	16	12.32	0.06595	0.07642	0.3563203125	0.2775252631578948
GO:0016327	apicolateral plasma membrane	25	4	2.85	0.06610	0.06610	0.3563203125	0.24520967741935484
GO:0043292	contractile fiber	76	9	8.67	0.07150	0.13104	0.37725227272727274	0.42083611111111113
GO:0043195	terminal bouton	64	11	7.3	0.07217	0.00139	0.37725227272727274	0.015469354838709677
GO:0042995	cell projection	588	88	67.09	0.07377	0.00155	0.37986044776119404	0.0167109375
GO:0120025	plasma membrane bounded cell projection	579	88	66.06	0.07845	0.00174	0.3980183823529412	0.017655882352941174
GO:0098552	side of membrane	75	17	8.56	0.08273	0.01254	0.41364999999999996	0.06977903225806452
GO:0031201	SNARE complex	26	1	2.97	0.08495	0.08495	0.41596458333333336	0.2960378787878788
GO:0016328	lateral plasma membrane	25	1	2.85	0.08667	0.08667	0.41596458333333336	0.2990115
GO:0060293	germ plasm	33	5	3.77	0.08681	0.47975	0.41596458333333336	0.8940947368421053
GO:0031227	intrinsic component of endoplasmic reticulum membrane	71	10	8.1	0.08950	0.42171	0.41795599999999994	0.8398965517241379
GO:0030055	cell-substrate junction	36	5	4.11	0.08969	0.00719	0.41795599999999994	0.04606388888888889
GO:0120111	neuron projection cytoplasm	42	7	4.79	0.09086	0.35722	0.41795599999999994	0.7771340625000001
GO:0000792	heterochromatin	34	4	3.88	0.10178	0.10178	0.4620276315789474	0.34766435643564353
GO:0015629	actin cytoskeleton	109	16	12.44	0.10363	0.06301	0.46431623376623377	0.23888406593406591
GO:0000785	chromatin	347	42	39.59	0.11001	0.17585	0.4865826923076923	0.5031670731707316
GO:0031968	organelle outer membrane	44	2	5.02	0.11260	0.59890	0.4876575	1
GO:1902554	serine/threonine protein kinase complex	37	3	4.22	0.11308	0.11308	0.4876575	0.37876310679611647
GO:0017053	transcription repressor complex	32	4	3.65	0.12025	0.12025	0.5038246987951808	0.39890625
GO:0005938	cell cortex	189	40	21.56	0.12080	0.00012	0.5038246987951808	0.0020700000000000002
GO:0012505	endomembrane system	1073	132	122.42	0.12121	0.08369	0.5038246987951808	0.2946229591836734
GO:0005802	trans-Golgi network	43	4	4.91	0.12494	0.12494	0.5131464285714286	0.40664433962264146
GO:0031256	leading edge membrane	60	3	6.85	0.12751	0.95268	0.5175405882352941	1
GO:1902911	protein kinase complex	44	5	5.02	0.13025	0.08040	0.5224172413793103	0.28595876288659794
GO:0030134	COPII-coated ER to Golgi transport vesicle	27	6	3.08	0.13174	0.13174	0.5224172413793103	0.42083611111111113
GO:0008023	transcription elongation factor complex	37	7	4.22	0.13708	0.13708	0.5374159090909091	0.43314594594594596
GO:0005705	polytene chromosome interband	40	8	4.56	0.13936	0.13936	0.5402157303370787	0.43314594594594596
GO:0016020	membrane	2709	365	309.07	0.14414	8.5e-07	0.550710989010989	4.8875e-5
GO:0035327	transcriptionally active chromatin	26	7	2.97	0.14526	0.14526	0.550710989010989	0.43960263157894736
GO:0043231	intracellular membrane-bounded organelle	3657	380	417.23	0.14969	0.84520	0.5613374999999999	1
GO:0043296	apical junction complex	63	9	7.19	0.15318	0.00337	0.5642218085106383	0.026659090909090907
GO:0031226	intrinsic component of plasma membrane	376	71	42.9	0.15373	2.8e-07	0.5642218085106383	2.415e-5
GO:0098588	bounding membrane of organelle	404	42	46.09	0.15901	0.95306	0.5774573684210527	1
GO:0030427	site of polarized growth	28	6	3.19	0.16447	0.16491	0.5823811224489795	0.486273076923077
GO:0005793	endoplasmic reticulum-Golgi intermediate compartment	21	4	2.4	0.16470	0.16470	0.5823811224489795	0.486273076923077
GO:0031252	cell leading edge	87	6	9.93	0.16543	0.97398	0.5823811224489795	1
GO:0072686	mitotic spindle	42	3	4.79	0.17061	0.17061	0.59455	0.4946256302521009
GO:0099080	supramolecular complex	325	42	37.08	0.17695	0.27440	0.6041220588235294	0.7023177777777777
GO:0030120	vesicle coat	27	5	3.08	0.17861	0.17861	0.6041220588235294	0.5031670731707316
GO:0030660	Golgi-associated vesicle membrane	27	4	3.08	0.17861	0.17861	0.6041220588235294	0.5031670731707316
GO:0097060	synaptic membrane	72	25	8.21	0.18049	2.2e-05	0.6045538834951456	5.421428571428571e-4
GO:0031225	anchored component of membrane	35	7	3.99	0.18535	0.18535	0.6148629807692307	0.5156915322580645
GO:0005634	nucleus	2275	243	259.56	0.19262	0.39288	0.6328942857142857	0.8020331360946745
GO:0005884	actin filament	39	6	4.45	0.19719	0.19719	0.641797641509434	0.5442444
GO:0030658	transport vesicle membrane	40	5	4.56	0.20008	0.48675	0.6451177570093458	0.8940947368421053
GO:0031982	vesicle	449	50	51.23	0.20444	0.44602	0.6517334862385321	0.8644769662921349
GO:0035770	ribonucleoprotein granule	80	12	9.13	0.20591	0.26291	0.6517334862385321	0.6819845864661654
GO:0005856	cytoskeleton	508	52	57.96	0.21730	0.45828	0.6815318181818182	0.8783700000000001
GO:0030426	growth cone	27	5	3.08	0.24738	0.24738	0.7668857142857143	0.6667664062499999
GO:0005667	transcription regulator complex	158	17	18.03	0.24896	0.31461	0.7668857142857143	0.7643693661971831
GO:0005795	Golgi stack	56	7	6.39	0.25405	0.22440	0.7756393805309735	0.6144285714285714
GO:0070382	exocytic vesicle	74	14	8.44	0.26529	0.01773	0.796444396551724	0.08995367647058823
GO:0015630	microtubule cytoskeleton	324	30	36.97	0.26571	0.89016	0.796444396551724	1
GO:0031981	nuclear lumen	980	95	111.81	0.26779	0.61793	0.796444396551724	1
GO:0030136	clathrin-coated vesicle	32	5	3.65	0.28324	0.28324	0.830309745762712	0.715157299270073
GO:0031965	nuclear membrane	56	6	6.39	0.28399	0.28399	0.830309745762712	0.715157299270073
GO:0019005	SCF ubiquitin ligase complex	40	2	4.56	0.29245	0.29245	0.8421959016393442	0.7302582733812949
GO:0045202	synapse	380	75	43.35	0.29630	9.7e-06	0.8421959016393442	3.0422727272727274e-4
GO:0016604	nuclear body	67	6	7.64	0.29715	0.34842	0.8421959016393442	0.775210576923077
GO:0030496	midbody	28	0	3.19	0.29782	0.29782	0.8421959016393442	0.7339135714285714
GO:0005684	U2-type spliceosomal complex	35	1	3.99	0.30673	0.30673	0.860340243902439	0.7505095744680851
GO:0043679	axon terminus	67	11	7.64	0.31743	0.00221	0.8770119047619047	0.021784285714285718
GO:0030684	preribosome	68	3	7.76	0.32007	0.98492	0.8770119047619047	1
GO:0019866	organelle inner membrane	205	8	23.39	0.32030	0.99911	0.8770119047619047	1
GO:0022626	cytosolic ribosome	95	2	10.84	0.32666	0.98355	0.8794625	1
GO:0005635	nuclear envelope	113	10	12.89	0.33198	0.48749	0.8794625	0.8940947368421053
GO:0031985	Golgi cisterna	35	4	3.99	0.33399	0.33399	0.8794625	0.775210576923077
GO:0005764	lysosome	91	6	10.38	0.33581	0.25851	0.8794625	0.6756511363636365
GO:0070603	SWI/SNF superfamily-type complex	48	4	5.48	0.33643	0.33643	0.8794625	0.775210576923077
GO:0120114	Sm-like protein family complex	65	7	7.42	0.33649	0.61386	0.8794625	1
GO:1904949	ATPase complex	55	6	6.28	0.34109	0.37432	0.8814257142857144	0.7922723926380368
GO:0042025	host cell nucleus	84	12	9.58	0.34643	0.34643	0.8814257142857144	0.775210576923077
GO:0097526	spliceosomal tri-snRNP complex	24	2	2.74	0.35351	0.43411	0.8814257142857144	0.8509542613636364
GO:0016607	nuclear speck	37	2	4.22	0.35423	0.35423	0.8814257142857144	0.7771340625000001
GO:0032993	protein-DNA complex	75	5	8.56	0.35437	0.92158	0.8814257142857144	1
GO:0034708	methyltransferase complex	48	8	5.48	0.35485	0.04784	0.8814257142857144	0.19849821428571426
