GO.ID	Term	Annotated	Significant	Expected	weight01KS	classicKS	weight01KSpadj	classicKSpadj
GO:0016020	membrane	195	26	18.42	0.057	0.057	0.627	0.627
GO:0043231	intracellular membrane-bounded organelle	267	25	25.22	0.218	0.220	0.858	0.6647142857142857
GO:0005634	nucleus	190	18	17.95	0.272	0.272	0.858	0.6647142857142857
GO:0005622	intracellular	374	32	35.33	0.312	0.994	0.858	1
GO:0032991	protein-containing complex	156	19	14.74	0.423	0.423	0.9306000000000001	0.6647142857142857
GO:0043229	intracellular organelle	301	27	28.43	0.746	0.335	1	0.6647142857142857
GO:0043226	organelle	307	27	29	0.816	0.416	1	0.6647142857142857
GO:0110165	cellular anatomical entity	477	44	45.06	0.862	0.774	1	1
GO:0005737	cytoplasm	290	21	27.39	0.880	0.880	1	1
GO:0043227	membrane-bounded organelle	288	26	27.2	0.917	0.403	1	0.6647142857142857
GO:0005575	cellular_component	487	46	46	1.000	1.000	1	1
