target_id	length	eff_length	est_counts	tpm
XM_029176008.1	2568	2345.54	0.000359776	4.79462e-05
XM_029176009.1	4203	3980.54	5	0.392638
XM_029176010.1	1236	1013.54	81.4392	25.1165
XM_029176011.1	814	591.536	73	38.575
XM_029176012.1	694	471.642	0	0
XM_029176013.1	693	470.642	1809	1201.47
XM_029176014.1	17928	17705.5	26.0653	0.46017
XM_029176015.1	787	564.566	110	60.9035
XM_029176016.1	521	299.753	161	167.891
XM_029176017.1	1219	996.536	0	0
XM_029176018.1	2573	2350.54	128.944	17.1474
XM_029176019.1	2564	2341.54	25.0558	3.34481
XM_029176020.1	2886	2663.54	148.773	17.4594
XM_029176021.1	5925	5702.54	2.97844e-08	1.63262e-09
XM_029176022.1	17922	17699.5	0.00260375	4.59834e-05
XM_029176023.1	5843	5620.54	0	0
XM_029176024.1	5922	5699.54	40.186	2.20394
XM_029176025.1	5897	5674.54	145.2	7.99837
XM_029176026.1	5097	4874.54	16.6135	1.06535
XM_029176027.1	5600	5377.54	195.549	11.3668
XM_029176028.1	3805	3582.54	178.321	15.5588
XM_029176029.1	3791	3568.54	89.9057	7.87519
XM_029176030.1	17775	17552.5	16.4092	0.292221
XM_029176031.1	5155	4932.54	28.2243	1.78862
XM_029176032.1	2630	2407.54	150	19.4752
XM_029176033.1	2354	2131.54	0	0
XM_029176034.1	3269	3046.54	226.411	23.2304
XM_029176035.1	3025	2802.54	57.5039	6.41372
XM_029176036.1	1503	1280.54	21.0847	5.14684
XM_029176037.1	8462	8239.54	0	0
XM_029176038.1	8010	7787.54	0	0
XM_029176039.1	8456	8233.54	16.1059	0.611453
XM_029176040.1	8447	8224.54	0	0
XM_029176041.1	8441	8218.54	66.2501	2.51974
XM_029176042.1	8437	8214.54	5.79977	0.220695
XM_029176043.1	8422	8199.54	130.312	4.96774
XM_029176044.1	2288	2065.54	432.374	65.4321
XM_029176045.1	2346	2123.54	0	0
XM_029176046.1	7605	7382.54	52.4559	2.22102
XM_029176047.1	2201	1978.54	13.0763	2.06587
XM_029176048.1	1848	1625.54	63.9975	12.3064
XM_029176049.1	1845	1622.54	13.085	2.52082
XM_029176050.1	1721	1498.54	41.9175	8.74365
XM_029176051.1	1297	1074.54	114	33.1625
XM_029176052.1	1140	917.536	106	36.1116
XM_029176053.1	1157	934.536	175	58.5337
XM_029176054.1	4349	4126.54	561.408	42.5262
XM_029176055.1	4403	4180.54	62.5923	4.68008
XM_029176056.1	1130	907.536	155	53.3865
XM_029176057.1	18063	17840.5	3.32837	0.058316
XM_029176058.1	1051	828.536	0	0
XM_029176059.1	6144	5921.54	64.3679	3.39781
XM_029176060.1	6043	5820.54	0	0
