GO.ID	Term	Annotated	Significant	Expected	weight01KS	classicKS	weight01KSpadj	classicKSpadj
GO:0043232	intracellular non-membrane-bounded organ...	24	1	3.37	0.016	0.0157	0.319	0.11513333333333332
GO:0005634	nucleus	57	10	8.01	0.029	0.0288	0.319	0.12672
GO:0032991	protein-containing complex	39	4	5.48	0.101	0.1010	0.7406666666666667	0.27775
GO:0005737	cytoplasm	71	9	9.98	0.237	0.3912	1	0.58256
GO:0070013	intracellular organelle lumen	21	2	2.95	0.331	0.3306	1	0.5594769230769231
GO:0016020	membrane	46	9	6.46	0.362	0.3972	1	0.58256
GO:0110165	cellular anatomical entity	118	17	16.58	0.442	0.0679	1	0.2134
GO:0043231	intracellular membrane-bounded organelle	69	11	9.69	0.486	0.0254	1	0.12672
GO:0005886	plasma membrane	31	5	4.36	0.547	0.5472	1	0.7081411764705883
GO:0043229	intracellular organelle	76	12	10.68	0.752	0.0397	1	0.14556666666666665
GO:0043226	organelle	78	12	10.96	0.788	0.1192	1	0.2816
GO:0043227	membrane-bounded organelle	75	12	10.54	0.800	0.1280	1	0.2816
GO:0042995	cell projection	20	2	2.81	0.854	0.8538	1	0.9448476190476192
GO:0016021	integral component of membrane	23	2	3.23	0.888	0.8885	1	0.9448476190476192
GO:0005829	cytosol	31	3	4.36	0.902	0.9019	1	0.9448476190476192
GO:0005622	intracellular	94	13	13.21	1.000	0.0098	1	0.11513333333333332
GO:0043233	organelle lumen	21	2	2.95	1.000	0.3306	1	0.5594769230769231
GO:0031224	intrinsic component of membrane	23	2	3.23	1.000	0.8885	1	0.9448476190476192
GO:0031974	membrane-enclosed lumen	21	2	2.95	1.000	0.3306	1	0.5594769230769231
GO:0071944	cell periphery	31	5	4.36	1.000	0.5472	1	0.7081411764705883
GO:0005575	cellular_component	121	17	17	1.000	1.0000	1	1
GO:0043228	non-membrane-bounded organelle	24	1	3.37	1.000	0.0157	1	0.11513333333333332
