target_id	length	eff_length	est_counts	tpm
XM_029176008.1	2568	2339.99	0	0
XM_029176009.1	4203	3974.99	3.82848	0.301618
XM_029176010.1	1236	1007.99	71.6769	22.2685
XM_029176011.1	814	586.025	54.4884	29.1176
XM_029176012.1	694	466.278	5.51163	3.70172
XM_029176013.1	693	465.278	1851	1245.84
XM_029176014.1	17928	17700	5.4581	0.0965687
XM_029176015.1	787	559.054	84	47.0537
XM_029176016.1	521	295.093	135	143.266
XM_029176017.1	1219	990.991	0	0
XM_029176018.1	2573	2344.99	110.886	14.8083
XM_029176019.1	2564	2335.99	28.1137	3.7689
XM_029176020.1	2886	2657.99	131.821	15.531
XM_029176021.1	5925	5696.99	0	0
XM_029176022.1	17922	17694	23.0549	0.408042
XM_029176023.1	5843	5614.99	0	0
XM_029176024.1	5922	5693.99	80.5854	4.43208
XM_029176025.1	5897	5668.99	155.415	8.58527
XM_029176026.1	5097	4868.99	0	0
XM_029176027.1	5600	5371.99	165.591	9.65313
XM_029176028.1	3805	3576.99	165.214	14.4643
XM_029176029.1	3791	3562.99	123.195	10.828
XM_029176030.1	17775	17547	0	0
XM_029176031.1	5155	4926.99	0	0
XM_029176032.1	2630	2401.99	190	24.7714
XM_029176033.1	2354	2125.99	0	0
XM_029176034.1	3269	3040.99	210.08	21.634
XM_029176035.1	3025	2796.99	3.13288e-05	3.50769e-06
XM_029176036.1	1503	1274.99	43.9202	10.7876
XM_029176037.1	8462	8233.99	0	0
XM_029176038.1	8010	7781.99	0	0
XM_029176039.1	8456	8227.99	0	0
XM_029176040.1	8447	8218.99	0	0
XM_029176041.1	8441	8212.99	53.9897	2.05863
XM_029176042.1	8437	8208.99	22.2642	0.849346
XM_029176043.1	8422	8193.99	76.8659	2.93769
XM_029176044.1	2288	2059.99	226.098	34.3716
XM_029176045.1	2346	2117.99	0	0
XM_029176046.1	7605	7376.99	0	0
XM_029176047.1	2201	1972.99	10.8802	1.72695
XM_029176048.1	1848	1619.99	94.8667	18.3387
XM_029176049.1	1845	1616.99	32.1921	6.23461
XM_029176050.1	1721	1492.99	55.9413	11.7339
XM_029176051.1	1297	1068.99	110	32.2245
XM_029176052.1	1140	911.991	106	36.3985
XM_029176053.1	1157	928.991	213	71.8019
XM_029176054.1	4349	4120.99	501.749	38.1288
XM_029176055.1	4403	4174.99	33.2512	2.49414
XM_029176056.1	1130	901.991	146	50.6896
XM_029176057.1	18063	17835	0	0
XM_029176058.1	1051	822.991	0	0
XM_029176059.1	6144	5915.99	98.9695	5.23892
XM_029176060.1	6043	5814.99	13.3071	0.716644
XM_029176061.1	5787	5558.99	75.5111	4.25386
XM_029176062.1	5868	5639.99	0	0
