N_unmapped	157288	157288	157288
N_multimapping	142291	142291	142291
N_noFeature	459807	3464009	3506768
N_ambiguous	156460	17048	17028
LOC114882409	0	0	0
LOC114882197	8	6	2
LOC114882400	4	0	4
LOC114882450	0	0	0
LOC114882529	0	0	0
LOC114881840	0	0	0
LOC114881926	0	0	0
LOC114881508	2	0	2
LOC114882196	0	0	0
LOC114882174	0	0	0
LOC114881430	0	0	0
LOC114882340	0	0	0
LOC114882205	0	0	0
LOC114881943	0	0	0
LOC114882170	0	0	0
LOC114881685	0	0	0
LOC114881598	1	0	1
LOC114882330	0	0	0
LOC114881776	0	0	0
LOC114881563	0	0	0
LOC114882349	0	0	0
LOC114882280	0	0	0
LOC114882315	0	0	0
LOC114882510	3	2	1
LOC114881989	0	0	0
LOC114882517	0	0	0
LOC114881965	0	0	0
LOC114881918	1	1	0
LOC114881864	1	0	1
LOC114881514	0	0	0
LOC114881513	0	0	0
LOC114881437	2	2	0
LOC114881438	0	0	0
LOC114881569	0	0	0
LOC114882249	0	0	0
LOC114882592	5	2	3
LOC114881156	0	0	0
LOC114881157	0	0	0
LOC114882432	0	0	0
LOC114882149	1	1	0
LOC114882343	0	0	0
LOC114881762	0	0	0
LOC114882246	0	0	0
LOC114882404	0	0	0
LOC114882547	1	0	1
LOC114882472	0	0	0
LOC114882165	1	0	1
LOC114882337	4	2	2
LOC114882604	1	0	1
LOC114881623	1	1	0
LOC114881239	1	0	1
LOC114882020	1	0	1
LOC114882302	0	0	0
LOC114881601	0	0	0
LOC114882188	1	0	1
LOC114882240	1	0	1
LOC114882051	0	0	0
LOC114882052	0	0	0
LOC114882538	0	0	0
LOC114882047	2	0	2
LOC114881939	0	0	0
LOC114882054	4	2	2
LOC114881715	1	0	1
LOC114882451	1	0	1
LOC114882462	1	0	1
LOC114882009	0	0	0
LOC114882091	0	0	0
LOC114882558	11	5	6
LOC114882147	0	0	0
LOC114882331	0	0	0
LOC114882127	0	0	0
LOC114881789	0	0	0
LOC114881897	0	0	0
LOC114882118	0	0	0
LOC114882029	0	0	0
LOC114881798	0	0	0
LOC114882186	28	12	16
LOC114882180	14	5	9
LOC114881842	0	0	0
LOC114881742	1	0	1
LOC114882153	2	2	0
LOC114882270	1	1	0
LOC114882187	0	0	0
LOC114882238	0	0	0
LOC114882050	0	0	0
LOC114882245	0	0	0
LOC114881698	1	0	1
LOC114882382	0	0	0
LOC114881806	0	0	0
LOC114881847	0	0	0
LOC114882160	0	0	0
LOC114881916	1	0	1
LOC114882507	0	0	0
LOC114881865	0	0	0
LOC114882378	0	0	0
LOC114882568	0	0	0
LOC114881667	0	0	0
LOC114881908	0	0	0
LOC114881839	0	0	0
LOC114882412	0	0	0
LOC114882551	0	0	0
LOC114881710	0	0	0
LOC114882563	1	0	1
LOC114881387	0	0	0
LOC114882200	1	1	0
LOC114881995	6	5	1
LOC114882273	0	0	0
LOC114882274	0	0	0
LOC114882198	0	0	0
LOC114882006	0	0	0
LOC114882004	0	0	0
LOC114882003	1	0	1
LOC114882063	0	0	0
LOC114882207	0	0	0
LOC114881898	0	0	0
LOC114882439	0	0	0
LOC114882407	0	0	0
LOC114882390	1	0	1
LOC114881846	0	0	0
LOC114882508	0	0	0
LOC114881603	0	0	0
LOC114882037	0	0	0
LOC114881576	0	0	0
LOC114881862	0	0	0
LOC114882226	0	0	0
LOC114882133	0	0	0
LOC114882393	0	0	0
LOC114882607	0	0	0
LOC114882488	0	0	0
LOC114882356	0	0	0
LOC114881506	4	2	2
LOC114881879	0	0	0
LOC114882530	0	0	0
LOC114882402	0	0	0
LOC114881553	0	0	0
LOC114882557	0	0	0
LOC114882132	0	0	0
LOC114882434	0	0	0
LOC114881564	0	0	0
LOC114881980	0	0	0
LOC114881751	0	0	0
LOC114882303	0	0	0
LOC114881752	0	0	0
LOC114881562	0	0	0
LOC114881834	0	0	0
LOC114882195	0	0	0
LOC114882363	6	2	4
LOC114882339	0	0	0
LOC114881541	3	1	2
LOC114882408	1	1	0
