GO.ID	Term	Annotated	Significant	Expected	weight01KS	classicKS	weight01KSpadj	classicKSpadj
GO:0090575	RNA polymerase II transcription regulator complex	11	6	1.83	0.0010	0.0010	0.074	0.0296
GO:0005634	nucleus	180	28	29.97	0.0051	0.0008	0.1887	0.0296
GO:0070603	SWI/SNF superfamily-type complex	10	1	1.66	0.0114	0.0114	0.24605	0.0766909090909091
GO:0005737	cytoplasm	155	24	25.8	0.0133	0.0915	0.24605	0.23211333333333337
GO:0005856	cytoskeleton	65	16	10.82	0.0405	0.2223	0.43845	0.41125500000000004
GO:0030117	membrane coat	10	2	1.66	0.0454	0.0454	0.43845	0.16702857142857142
GO:0005887	integral component of plasma membrane	16	7	2.66	0.0456	0.0456	0.43845	0.16702857142857142
GO:0034703	cation channel complex	10	5	1.66	0.0474	0.0474	0.43845	0.16702857142857142
GO:0005789	endoplasmic reticulum membrane	11	1	1.83	0.0852	0.0852	0.6364	0.22517142857142855
GO:0043231	intracellular membrane-bounded organelle	252	38	41.95	0.0860	0.0017	0.6364	0.0296
GO:0098588	bounding membrane of organelle	24	1	4	0.1030	0.1030	0.6777166666666666	0.24587096774193548
GO:0005654	nucleoplasm	42	8	6.99	0.1099	0.1562	0.6777166666666666	0.3447529411764706
GO:0061695	transferase complex, transferring phosphorus-containing groups	14	4	2.33	0.1539	0.1539	0.8372571428571429	0.3447529411764706
GO:0030054	cell junction	12	4	2	0.1584	0.1584	0.8372571428571429	0.3447529411764706
GO:0098805	whole membrane	17	1	2.83	0.1812	0.1812	0.848225	0.3789179487179487
GO:0005667	transcription regulator complex	26	11	4.33	0.1834	0.0032	0.848225	0.0296
GO:0000123	histone acetyltransferase complex	11	3	1.83	0.2337	0.2337	0.8844761904761904	0.4135190476190476
GO:0016459	myosin complex	13	3	2.16	0.2347	0.2347	0.8844761904761904	0.4135190476190476
GO:0110165	cellular anatomical entity	844	140	140.51	0.2480	0.5187	0.8844761904761904	0.6778140350877193
GO:0000790	nuclear chromatin	13	2	2.16	0.2495	0.0029	0.8844761904761904	0.0296
GO:0098797	plasma membrane protein complex	20	6	3.33	0.2510	0.2510	0.8844761904761904	0.42328
GO:0098796	membrane protein complex	49	12	8.16	0.2689	0.0686	0.9044818181818182	0.20776923076923076
GO:0000151	ubiquitin ligase complex	12	2	2	0.2837	0.2837	0.9127739130434783	0.45638695652173916
GO:0005886	plasma membrane	47	15	7.82	0.3524	0.0283	1	0.13961333333333334
GO:0015630	microtubule cytoskeleton	24	5	4	0.4136	0.6398	1	0.7173515151515151
GO:0005815	microtubule organizing center	11	3	1.83	0.4477	0.4477	1	0.638676923076923
GO:1990234	transferase complex	48	9	7.99	0.4544	0.4346	1	0.638676923076923
GO:0031410	cytoplasmic vesicle	15	2	2.5	0.4791	0.4791	1	0.6446072727272728
GO:1990904	ribonucleoprotein complex	19	4	3.16	0.5221	0.5221	1	0.6778140350877193
GO:0043226	organelle	366	59	60.93	0.5426	0.0027	1	0.0296
GO:0005622	intracellular	441	67	73.42	0.5556	0.0026	1	0.0296
GO:0031982	vesicle	16	2	2.66	0.5649	0.4700	1	0.6446072727272728
GO:0031966	mitochondrial membrane	18	2	3	0.5762	0.4027	1	0.6123877551020408
GO:1902495	transmembrane transporter complex	11	5	1.83	0.5836	0.0730	1	0.20776923076923076
GO:0005743	mitochondrial inner membrane	11	2	1.83	0.6365	0.6365	1	0.7173515151515151
GO:0043229	intracellular organelle	356	57	59.27	0.6709	0.0048	1	0.03946666666666666
GO:1902494	catalytic complex	76	14	12.65	0.6842	0.1997	1	0.3789179487179487
GO:0005875	microtubule associated complex	11	1	1.83	0.7055	0.7055	1	0.7792089552238807
GO:0016020	membrane	448	77	74.58	0.7191	0.4488	1	0.638676923076923
GO:0071944	cell periphery	50	16	8.32	0.7328	0.0215	1	0.12238461538461538
GO:0012505	endomembrane system	51	6	8.49	0.7664	0.5752	1	0.6977836065573771
GO:0031981	nuclear lumen	55	9	9.16	0.7921	0.0941	1	0.23211333333333337
GO:0043232	intracellular non-membrane-bounded organelle	115	20	19.15	0.7970	0.6316	1	0.7173515151515151
GO:0015629	actin cytoskeleton	24	5	4	0.8007	0.4055	1	0.6123877551020408
GO:0031248	protein acetyltransferase complex	13	3	2.16	0.8094	0.2574	1	0.42328
GO:0005794	Golgi apparatus	20	1	3.33	0.8112	0.8112	1	0.8575542857142857
GO:0070013	intracellular organelle lumen	59	9	9.82	0.8321	0.1973	1	0.3789179487179487
GO:0005740	mitochondrial envelope	20	2	3.33	0.8751	0.5330	1	0.6800344827586208
GO:0005694	chromosome	26	3	4.33	0.8840	0.3342	1	0.5261872340425532
GO:0016021	integral component of membrane	245	40	40.79	0.9021	0.5654	1	0.6977836065573771
GO:0031967	organelle envelope	27	2	4.49	0.9113	0.7917	1	0.8490695652173913
GO:0031226	intrinsic component of plasma membrane	17	7	2.83	0.9151	0.0633	1	0.20366086956521737
GO:0000228	nuclear chromosome	16	2	2.66	0.9444	0.0205	1	0.12238461538461538
GO:0005576	extracellular region	32	3	5.33	0.9497	0.9497	1	0.9837888888888888
