GO.ID	Term	Annotated	Significant	Expected	weight01KS	classicKS	weight01KSpadj	classicKSpadj
GO:0006996	organelle organization	14	12	6.9	0.0047	0.00473	0.3913	0.14347666666666667
GO:0006979	response to oxidative stress	10	9	4.93	0.0128	0.01276	0.3913	0.2236
GO:0055114	oxidation-reduction process	20	15	9.85	0.0132	0.01316	0.3913	0.2236
GO:1901565	organonitrogen compound catabolic process	11	8	5.42	0.0172	0.01720	0.3913	0.2236
GO:0051179	localization	22	10	10.84	0.0282	0.27230	0.44135	0.5031086666666666
GO:0006464	cellular protein modification process	51	26	25.13	0.0291	0.31750	0.44135	0.5031086666666666
GO:0016043	cellular component organization	18	15	8.87	0.0427	0.00071	0.5551	0.06461
GO:0046907	intracellular transport	10	7	4.93	0.0616	0.06160	0.6653111111111111	0.40404
GO:0044237	cellular metabolic process	138	71	67.99	0.0658	0.17241	0.6653111111111111	0.5031086666666666
GO:0006396	RNA processing	10	7	4.93	0.0915	0.09151	0.83265	0.5031086666666666
GO:0007165	signal transduction	49	25	24.14	0.1040	0.32777	0.8603636363636364	0.5031086666666666
GO:0009057	macromolecule catabolic process	12	8	5.91	0.1308	0.13081	0.9919	0.5031086666666666
GO:0044248	cellular catabolic process	20	12	9.85	0.1418	0.14178	0.9926	0.5031086666666666
GO:0006355	regulation of transcription, DNA-templated	47	20	23.16	0.1541	0.33172	1	0.5031086666666666
GO:0044271	cellular nitrogen compound biosynthetic process	55	26	27.1	0.1651	0.15043	1	0.5031086666666666
GO:0050794	regulation of cellular process	102	48	50.26	0.2111	0.06216	1	0.40404
GO:0035556	intracellular signal transduction	20	13	9.85	0.2269	0.22691	1	0.5031086666666666
GO:0006366	transcription by RNA polymerase II	17	8	8.38	0.2480	0.77863	1	0.8052259090909092
GO:0006139	nucleobase-containing compound metabolic process	65	32	32.03	0.2597	0.13236	1	0.5031086666666666
GO:0016070	RNA metabolic process	62	30	30.55	0.3549	0.10895	1	0.5031086666666666
GO:1901566	organonitrogen compound biosynthetic process	10	6	4.93	0.3574	0.35743	1	0.5188155555555556
GO:0051171	regulation of nitrogen compound metabolic process	49	21	24.14	0.3711	0.27622	1	0.5031086666666666
GO:2000112	regulation of cellular macromolecule biosynthetic process	49	21	24.14	0.3711	0.27622	1	0.5031086666666666
GO:0080090	regulation of primary metabolic process	49	21	24.14	0.3711	0.27622	1	0.5031086666666666
GO:0044267	cellular protein metabolic process	59	31	29.07	0.3986	0.23863	1	0.5031086666666666
GO:0044249	cellular biosynthetic process	59	28	29.07	0.4668	0.22879	1	0.5031086666666666
GO:0043412	macromolecule modification	54	28	26.61	0.4782	0.25097	1	0.5031086666666666
GO:0009058	biosynthetic process	60	29	29.56	0.5070	0.21035	1	0.5031086666666666
GO:0071840	cellular component organization or biogenesis	21	17	10.35	0.5283	0.00149	1	0.067795
GO:0006950	response to stress	17	12	8.38	0.5340	0.04190	1	0.40404
GO:0034654	nucleobase-containing compound biosynthetic process	49	22	24.14	0.5515	0.27622	1	0.5031086666666666
GO:0034645	cellular macromolecule biosynthetic process	56	25	27.59	0.5543	0.29143	1	0.5031086666666666
GO:0016310	phosphorylation	29	14	14.29	0.5609	0.75340	1	0.8052259090909092
GO:1901564	organonitrogen compound metabolic process	93	48	45.82	0.5982	0.11845	1	0.5031086666666666
GO:0034641	cellular nitrogen compound metabolic process	71	36	34.98	0.6050	0.05788	1	0.40404
GO:0007166	cell surface receptor signaling pathway	15	7	7.39	0.6052	0.60520	1	0.7152363636363637
GO:0007275	multicellular organism development	11	5	5.42	0.6408	0.64078	1	0.7475766666666668
GO:0010467	gene expression	68	31	33.5	0.6646	0.39014	1	0.5461959999999999
GO:0065007	biological regulation	111	50	54.69	0.6724	0.36573	1	0.52002234375
GO:0006796	phosphate-containing compound metabolic process	36	18	17.74	0.6941	0.59236	1	0.7092731578947369
GO:0010468	regulation of gene expression	54	22	26.61	0.7581	0.57838	1	0.7092731578947369
GO:0006468	protein phosphorylation	28	13	13.8	0.7770	0.77696	1	0.8052259090909092
GO:0006357	regulation of transcription by RNA polymerase II	16	7	7.88	0.8229	0.82292	1	0.8414125842696629
GO:0050896	response to stimulus	69	38	34	0.8305	0.45750	1	0.59475
GO:0044260	cellular macromolecule metabolic process	107	50	52.72	0.8510	0.50407	1	0.6460615492957748
GO:0006508	proteolysis	36	16	17.74	0.8678	0.86778	1	0.8774219999999999
GO:0023052	signaling	50	25	24.64	0.9228	0.44669	1	0.5944146376811594
GO:0007154	cell communication	50	25	24.64	0.9228	0.44669	1	0.5944146376811594
GO:0090304	nucleic acid metabolic process	63	30	31.04	0.9606	0.17013	1	0.5031086666666666
GO:0051716	cellular response to stimulus	50	25	24.64	0.9672	0.44669	1	0.5944146376811594
GO:0071704	organic substance metabolic process	168	79	82.77	0.9700	0.68648	1	0.7712306172839507
GO:0044238	primary metabolic process	158	75	77.85	0.9701	0.70019	1	0.7770401219512195
GO:0009987	cellular process	218	107	107.41	0.9893	0.35841	1	0.5188155555555556
GO:0006810	transport	20	8	9.85	0.9926	0.66790	1	0.75973625
GO:0032501	multicellular organismal process	13	5	6.41	0.9971	0.77868	1	0.8052259090909092
GO:0048856	anatomical structure development	12	5	5.91	0.9981	0.71768	1	0.7774866666666665
GO:0008150	biological_process	274	135	135	1.0000	1.00000	1	1
GO:0008152	metabolic process	198	99	97.55	1.0000	0.13926	1	0.5031086666666666
GO:0032502	developmental process	12	5	5.91	1.0000	0.71768	1	0.7774866666666665
GO:0051252	regulation of RNA metabolic process	47	20	23.16	1.0000	0.33172	1	0.5031086666666666
GO:0019222	regulation of metabolic process	54	22	26.61	1.0000	0.57838	1	0.7092731578947369
GO:0006807	nitrogen compound metabolic process	151	74	74.4	1.0000	0.21690	1	0.5031086666666666
GO:1901575	organic substance catabolic process	13	9	6.41	1.0000	0.05784	1	0.40404
GO:1901576	organic substance biosynthetic process	58	27	28.58	1.0000	0.24844	1	0.5031086666666666
GO:0060255	regulation of macromolecule metabolic process	54	22	26.61	1.0000	0.57838	1	0.7092731578947369
GO:0009056	catabolic process	23	15	11.33	1.0000	0.01717	1	0.2236
GO:0009059	macromolecule biosynthetic process	56	25	27.59	1.0000	0.29143	1	0.5031086666666666
GO:0019538	protein metabolic process	86	42	42.37	1.0000	0.35918	1	0.5188155555555556
GO:0036211	protein modification process	51	26	25.13	1.0000	0.31750	1	0.5031086666666666
GO:0051234	establishment of localization	20	8	9.85	1.0000	0.66790	1	0.75973625
GO:0006793	phosphorus metabolic process	36	18	17.74	1.0000	0.59236	1	0.7092731578947369
GO:0097659	nucleic acid-templated transcription	48	21	23.65	1.0000	0.30306	1	0.5031086666666666
GO:0031323	regulation of cellular metabolic process	49	21	24.14	1.0000	0.27622	1	0.5031086666666666
GO:0032774	RNA biosynthetic process	48	21	23.65	1.0000	0.30306	1	0.5031086666666666
GO:0019219	regulation of nucleobase-containing compound metabolic process	47	20	23.16	1.0000	0.33172	1	0.5031086666666666
GO:0031326	regulation of cellular biosynthetic process	49	21	24.14	1.0000	0.27622	1	0.5031086666666666
GO:0019438	aromatic compound biosynthetic process	49	22	24.14	1.0000	0.27622	1	0.5031086666666666
GO:0006351	transcription, DNA-templated	48	21	23.65	1.0000	0.30306	1	0.5031086666666666
GO:0018130	heterocycle biosynthetic process	49	22	24.14	1.0000	0.27622	1	0.5031086666666666
GO:0046483	heterocycle metabolic process	65	32	32.03	1.0000	0.13236	1	0.5031086666666666
GO:0050789	regulation of biological process	107	49	52.72	1.0000	0.24005	1	0.5031086666666666
GO:1901360	organic cyclic compound metabolic process	65	32	32.03	1.0000	0.13236	1	0.5031086666666666
GO:1901362	organic cyclic compound biosynthetic process	49	22	24.14	1.0000	0.27622	1	0.5031086666666666
GO:0010556	regulation of macromolecule biosynthetic process	49	21	24.14	1.0000	0.27622	1	0.5031086666666666
GO:0043170	macromolecule metabolic process	151	71	74.4	1.0000	0.45071	1	0.5944146376811594
GO:1903506	regulation of nucleic acid-templated transcription	47	20	23.16	1.0000	0.33172	1	0.5031086666666666
GO:0051641	cellular localization	10	7	4.93	1.0000	0.06160	1	0.40404
GO:0009889	regulation of biosynthetic process	49	21	24.14	1.0000	0.27622	1	0.5031086666666666
GO:2001141	regulation of RNA biosynthetic process	47	20	23.16	1.0000	0.33172	1	0.5031086666666666
GO:0006725	cellular aromatic compound metabolic process	65	32	32.03	1.0000	0.13236	1	0.5031086666666666
GO:0051649	establishment of localization in cell	10	7	4.93	1.0000	0.06160	1	0.40404
