GO.ID	Term	Annotated	Significant	Expected	weight01KS	classicKS	weight01KSpadj	classicKSpadj
GO:0016787	hydrolase activity	127	34	34.04	0.024	0.024	0.2	0.13333333333333333
GO:0005515	protein binding	292	88	78.27	0.025	0.025	0.2	0.13333333333333333
GO:0098772	molecular function regulator	105	37	28.14	0.117	0.117	0.4096	0.37440000000000007
GO:0097159	organic cyclic compound binding	188	57	50.39	0.127	0.162	0.4096	0.38857142857142857
GO:1901363	heterocyclic compound binding	184	55	49.32	0.128	0.170	0.4096	0.38857142857142857
GO:0005488	binding	400	113	107.22	0.189	0.022	0.504	0.13333333333333333
GO:0003824	catalytic activity	256	70	68.62	0.228	0.071	0.5211428571428571	0.284
GO:0046872	metal ion binding	100	30	26.8	0.325	0.325	0.65	0.5777777777777777
GO:0003676	nucleic acid binding	111	31	29.75	0.400	0.400	0.7111111111111111	0.6133333333333333
GO:0097367	carbohydrate derivative binding	101	28	27.07	0.460	0.460	0.7360000000000001	0.6133333333333333
GO:0016740	transferase activity	101	29	27.07	0.609	0.609	0.8858181818181818	0.7495384615384616
GO:0140096	catalytic activity, acting on a protein	129	28	34.58	0.735	0.735	0.9796923076923078	0.84
GO:0043168	anion binding	103	26	27.61	0.796	0.796	0.9796923076923078	0.8490666666666667
GO:0003674	molecular_function	485	130	130	1.000	1.000	1	1
GO:0043167	ion binding	190	54	50.93	1.000	0.447	1	0.6133333333333333
GO:0043169	cation binding	100	30	26.8	1.000	0.325	1	0.5777777777777777
