GO.ID	Term	Annotated	Significant	Expected	weight01KS	classicKS	weight01KSpadj	classicKSpadj
GO:0034703	cation channel complex	12	7	1.34	4.3e-05	4.3e-05	0.006235	0.0010391666666666668
GO:0005886	plasma membrane	80	21	8.93	0.0014	7.2e-06	0.07250000000000001	5.22e-4
GO:0016020	membrane	974	138	108.74	0.0015	4.6e-07	0.07250000000000001	6.67e-5
GO:0098797	plasma membrane protein complex	34	9	3.8	0.0063	0.00633	0.2117	0.08805454545454545
GO:1902495	transmembrane transporter complex	19	8	2.12	0.0073	1.6e-05	0.2117	5.8e-4
GO:0016021	integral component of membrane	499	78	55.71	0.0091	0.00073	0.21991666666666668	0.01323125
GO:0005887	integral component of plasma membrane	26	7	2.9	0.0128	0.01282	0.2651428571428572	0.15490833333333334
GO:0045202	synapse	12	4	1.34	0.0422	0.04220	0.66265	0.3779666666666667
GO:0019866	organelle inner membrane	35	2	3.91	0.0446	0.31182	0.66265	0.7064671874999999
GO:0030136	clathrin-coated vesicle	10	2	1.12	0.0457	0.04574	0.66265	0.3779666666666667
GO:0030054	cell junction	16	6	1.79	0.0653	0.00668	0.8607727272727272	0.08805454545454545
GO:0098590	plasma membrane region	13	3	1.45	0.0922	0.09225	0.975764705882353	0.49541666666666667
GO:0005643	nuclear pore	12	2	1.34	0.1012	0.10121	0.975764705882353	0.49968870967741935
GO:0030120	vesicle coat	16	3	1.79	0.1068	0.10683	0.975764705882353	0.49968870967741935
GO:0000790	nuclear chromatin	21	3	2.34	0.1072	0.16897	0.975764705882353	0.5429619565217391
GO:0005743	mitochondrial inner membrane	33	1	3.68	0.1098	0.54567	0.975764705882353	0.9953623456790124
GO:0030119	AP-type membrane coat adaptor complex	12	1	1.34	0.1144	0.08699	0.975764705882353	0.49541666666666667
GO:0035097	histone methyltransferase complex	10	1	1.12	0.1280	0.12798	1	0.5322880952380953
GO:0030660	Golgi-associated vesicle membrane	12	2	1.34	0.1374	0.13744	1	0.5322880952380953
GO:0005789	endoplasmic reticulum membrane	32	5	3.57	0.1495	0.39815	1	0.8018298611111111
GO:0005635	nuclear envelope	15	3	1.67	0.1629	0.04134	1	0.3779666666666667
GO:0005681	spliceosomal complex	13	0	1.45	0.1699	0.16994	1	0.5429619565217391
GO:0015630	microtubule cytoskeleton	55	6	6.14	0.1705	0.82194	1	1
GO:0000786	nucleosome	25	2	2.79	0.1722	0.17225	1	0.5429619565217391
GO:0005783	endoplasmic reticulum	25	6	2.79	0.1762	0.17619	1	0.5435648936170213
GO:0005730	nucleolus	10	0	1.12	0.1823	0.18230	1	0.5506979166666667
GO:0030131	clathrin adaptor complex	10	1	1.12	0.1987	0.19866	1	0.576114
GO:0005576	extracellular region	86	5	9.6	0.2077	0.15119	1	0.5322880952380953
GO:0034708	methyltransferase complex	15	1	1.67	0.2136	0.14290	1	0.5322880952380953
GO:0030133	transport vesicle	11	1	1.23	0.2141	0.21406	1	0.6052634615384616
GO:0000151	ubiquitin ligase complex	24	0	2.68	0.2205	0.10525	1	0.49968870967741935
GO:0000139	Golgi membrane	12	2	1.34	0.2246	0.22463	1	0.6145537735849057
GO:0061695	transferase complex, transferring phosphorus-containing groups	32	0	3.57	0.2297	0.53377	1	0.9922647435897436
GO:0005615	extracellular space	13	1	1.45	0.2467	0.24673	1	0.6388544642857144
GO:0000123	histone acetyltransferase complex	21	3	2.34	0.2540	0.25399	1	0.6461149122807017
GO:0005856	cytoskeleton	106	12	11.83	0.2542	0.78745	1	1
GO:0031461	cullin-RING ubiquitin ligase complex	17	0	1.9	0.2690	0.26898	1	0.6610525423728814
GO:0005654	nucleoplasm	86	9	9.6	0.2914	0.63094	1	1
GO:0070603	SWI/SNF superfamily-type complex	17	2	1.9	0.3111	0.31114	1	0.7064671874999999
GO:0120025	plasma membrane bounded cell projection	17	1	1.9	0.3201	0.84393	1	1
GO:0012505	endomembrane system	132	17	14.74	0.3203	0.08532	1	0.49541666666666667
GO:0030118	clathrin coat	13	2	1.45	0.3222	0.09225	1	0.49541666666666667
GO:0000228	nuclear chromosome	31	3	3.46	0.3246	0.08966	1	0.49541666666666667
GO:0015629	actin cytoskeleton	32	4	3.57	0.3262	0.15418	1	0.5322880952380953
GO:0016469	proton-transporting two-sector ATPase complex	22	0	2.46	0.3277	0.42507	1	0.8329074324324324
GO:1990904	ribonucleoprotein complex	66	3	7.37	0.3510	0.94600	1	1
GO:0044815	DNA packaging complex	28	2	3.13	0.3634	0.21706	1	0.6052634615384616
GO:0005737	cytoplasm	400	42	44.66	0.3804	0.91588	1	1
GO:0016459	myosin complex	13	1	1.45	0.3841	0.38410	1	0.7889633802816901
GO:1902494	catalytic complex	184	15	20.54	0.3980	0.36061	1	0.768947794117647
GO:0031966	mitochondrial membrane	47	2	5.25	0.4058	0.58176	1	1
GO:0000502	proteasome complex	18	0	2.01	0.4298	0.98935	1	1
GO:1990204	oxidoreductase complex	13	2	1.45	0.4367	0.43669	1	0.8442673333333334
GO:0098588	bounding membrane of organelle	61	8	6.81	0.4967	0.12369	1	0.5322880952380953
GO:0005667	transcription regulator complex	35	3	3.91	0.4976	0.65350	1	1
GO:0043229	intracellular organelle	884	77	98.69	0.5027	0.93568	1	1
GO:0005741	mitochondrial outer membrane	11	0	1.23	0.5560	0.55603	1	0.9953623456790124
GO:0031301	integral component of organelle membrane	18	0	2.01	0.5581	0.84825	1	1
GO:0032991	protein-containing complex	640	54	71.45	0.5666	0.25934	1	0.64835
GO:0043231	intracellular membrane-bounded organelle	611	55	68.21	0.6015	0.69082	1	1
GO:0000793	condensed chromosome	10	1	1.12	0.6051	0.60509	1	1
GO:0099080	supramolecular complex	22	3	2.46	0.6148	0.89988	1	1
GO:0005773	vacuole	10	0	1.12	0.6154	0.61536	1	1
GO:0098796	membrane protein complex	121	17	13.51	0.6164	0.05326	1	0.40645789473684213
GO:0031248	protein acetyltransferase complex	23	3	2.57	0.6204	0.24651	1	0.6388544642857144
GO:0005634	nucleus	425	40	47.45	0.6458	0.36689	1	0.7710007246376811
GO:0099023	vesicle tethering complex	17	0	1.9	0.6499	0.64993	1	1
GO:0016592	mediator complex	21	1	2.34	0.6717	0.67169	1	1
GO:0033178	proton-transporting two-sector ATPase complex, catalytic domain	13	0	1.45	0.6876	0.68764	1	1
GO:0071944	cell periphery	89	21	9.94	0.6985	7.4e-05	1	0.0015328571428571429
GO:0030880	RNA polymerase complex	23	0	2.57	0.7129	0.83165	1	1
GO:0055029	nuclear DNA-directed RNA polymerase complex	22	0	2.46	0.7381	0.77468	1	1
GO:0033176	proton-transporting V-type ATPase complex	12	0	1.34	0.7478	0.74777	1	1
GO:0098805	whole membrane	45	4	5.02	0.7730	0.41146	1	0.8172835616438355
GO:0098800	inner mitochondrial membrane protein complex	18	0	2.01	0.7756	0.77562	1	1
GO:1990234	transferase complex	102	6	11.39	0.7765	0.08259	1	0.49541666666666667
GO:0005794	Golgi apparatus	42	5	4.69	0.7904	0.44971	1	0.8579993421052632
GO:0030176	integral component of endoplasmic reticulum membrane	10	0	1.12	0.7959	0.79589	1	1
GO:0005740	mitochondrial envelope	54	3	6.03	0.8062	0.81842	1	1
GO:0090575	RNA polymerase II transcription regulator complex	19	0	2.12	0.8086	0.80862	1	1
GO:0005768	endosome	15	1	1.67	0.8090	0.80903	1	1
GO:0099513	polymeric cytoskeletal fiber	15	2	1.67	0.8143	0.87355	1	1
GO:0016591	RNA polymerase II, holoenzyme	18	0	2.01	0.8178	0.81779	1	1
