GO.ID	Term	Annotated	Significant	Expected	weight01KS	classicKS	weight01KSpadj	classicKSpadj
GO:0016020	membrane	177	22	15.39	0.041	0.041	0.41000000000000003	0.41000000000000003
GO:0005622	intracellular	352	29	30.61	0.229	0.773	1	1
GO:0005634	nucleus	179	16	15.57	0.369	0.369	1	1
GO:0005737	cytoplasm	270	18	23.48	0.584	0.584	1	1
GO:0043231	intracellular membrane-bounded organelle	250	23	21.74	0.737	0.390	1	1
GO:0043227	membrane-bounded organelle	269	24	23.39	0.909	0.649	1	1
GO:0043229	intracellular organelle	281	24	24.43	0.917	0.570	1	1
GO:0043226	organelle	287	24	24.96	0.954	0.803	1	1
GO:0110165	cellular anatomical entity	450	39	39.13	1.000	0.958	1	1
GO:0005575	cellular_component	460	40	40	1.000	1.000	1	1
