GO.ID	Term	Annotated	Significant	Expected	weight01KS	classicKS	weight01KSpadj	classicKSpadj
GO:0099738	cell cortex region	68	21	7.47	1.9e-06	1.9e-06	3.724e-4	6.206666666666667e-5
GO:0097060	synaptic membrane	67	21	7.36	1.4e-05	1.4e-05	7.84e-4	2.4123076923076922e-4
GO:0031594	neuromuscular junction	87	24	9.55	1.5e-05	1.5e-05	7.84e-4	2.4123076923076922e-4
GO:0005887	integral component of plasma membrane	332	57	36.45	1.6e-05	1.6e-05	7.84e-4	2.4123076923076922e-4
GO:0120025	plasma membrane bounded cell projection	543	74	59.62	0.00011	0.00313	0.004312000000000001	0.019789677419354838
GO:0005886	plasma membrane	1062	178	116.6	0.00016	3.5e-11	0.005226666666666667	3.4300000000000004e-9
GO:0048471	perinuclear region of cytoplasm	87	13	9.55	0.00041	0.00041	0.01127	0.004386666666666667
GO:0043195	terminal bouton	61	10	6.7	0.00046	0.00046	0.01127	0.004386666666666667
GO:0098793	presynapse	198	38	21.74	0.00054	5.6e-07	0.011760000000000001	2.5088e-5
GO:0045177	apical part of cell	146	26	16.03	0.00098	1.3e-05	0.019208	2.4123076923076922e-4
GO:0030424	axon	197	38	21.63	0.00205	1.3e-05	0.03413666666666666	2.4123076923076922e-4
GO:0009986	cell surface	64	14	7.03	0.00209	0.00209	0.03413666666666666	0.015171851851851851
GO:0005700	polytene chromosome	175	31	19.21	0.00256	0.00256	0.03668	0.01711733333333333
GO:0030135	coated vesicle	62	14	6.81	0.00262	0.00262	0.03668	0.01711733333333333
GO:0034702	ion channel complex	72	12	7.9	0.00335	0.00335	0.043581176470588234	0.020518750000000002
GO:0016324	apical plasma membrane	76	11	8.34	0.00360	0.00360	0.043581176470588234	0.021381818181818182
GO:0098797	plasma membrane protein complex	140	27	15.37	0.00378	0.00378	0.043581176470588234	0.021790588235294117
GO:1902495	transmembrane transporter complex	80	14	8.78	0.00625	0.00056	0.06571157894736843	0.004989090909090908
GO:0098794	postsynapse	73	18	8.01	0.00637	0.00637	0.06571157894736843	0.034681111111111114
GO:0005615	extracellular space	280	53	30.74	0.01058	0.01058	0.10368400000000001	0.05457052631578948
GO:0019898	extrinsic component of membrane	76	13	8.34	0.01220	0.01220	0.11296727272727272	0.06131282051282051
GO:0005912	adherens junction	65	13	7.14	0.01268	0.01268	0.11296727272727272	0.06213200000000001
GO:0043005	neuron projection	365	56	40.07	0.01450	0.00086	0.1165808	0.0067424
GO:0043235	receptor complex	61	10	6.7	0.01481	0.01481	0.1165808	0.0707990243902439
GO:0005789	endoplasmic reticulum membrane	268	37	29.42	0.01487	0.02136	0.1165808	0.0837312
GO:0005856	cytoskeleton	461	44	50.61	0.01617	0.79103	0.12189692307692308	1
GO:0031253	cell projection membrane	79	8	8.67	0.01767	0.78527	0.12537241379310346	1
