GO.ID	Term	Annotated	Significant	Expected	weight01KS	classicKS	weight01KSpadj	classicKSpadj
GO:0010467	gene expression	175	99	89.78	0.003	0.003	0.178	0.178
GO:0006996	organelle organization	151	88	77.47	0.004	0.004	0.178	0.178
GO:0050794	regulation of cellular process	357	190	183.15	0.012	0.182	0.267	0.665275
GO:0034641	cellular nitrogen compound metabolic process	177	99	90.81	0.012	0.012	0.267	0.267
GO:0044085	cellular component biogenesis	152	83	77.98	0.036	0.036	0.5874	0.46927272727272734
GO:1901360	organic cyclic compound metabolic process	193	110	99.01	0.044	0.044	0.5874	0.46927272727272734
GO:0006725	cellular aromatic compound metabolic process	191	108	97.99	0.052	0.052	0.5874	0.46927272727272734
GO:0044249	cellular biosynthetic process	176	100	90.29	0.057	0.057	0.5874	0.46927272727272734
GO:0022414	reproductive process	165	83	84.65	0.064	0.327	0.5874	0.6768139534883721
GO:1901576	organic substance biosynthetic process	175	99	89.78	0.066	0.066	0.5874	0.48950000000000005
GO:0048523	negative regulation of cellular process	185	97	94.91	0.096	0.096	0.7767272727272728	0.5696
GO:0031323	regulation of cellular metabolic process	227	122	116.46	0.129	0.218	0.8861304347826087	0.665275
GO:0007275	multicellular organism development	312	163	160.06	0.131	0.087	0.8861304347826087	0.5530714285714285
GO:0051707	response to other organism	305	149	156.47	0.150	0.999	0.8861304347826087	1
GO:0009987	cellular process	462	244	237.02	0.152	0.010	0.8861304347826087	0.267
GO:0043412	macromolecule modification	156	88	80.03	0.176	0.176	0.8861304347826087	0.665275
GO:0009617	response to bacterium	174	80	89.27	0.191	0.992	0.8861304347826087	1
GO:0009888	tissue development	168	92	86.19	0.204	0.150	0.8861304347826087	0.665275
GO:0051171	regulation of nitrogen compound metabolic process	201	109	103.12	0.210	0.210	0.8861304347826087	0.665275
GO:0080090	regulation of primary metabolic process	192	104	98.5	0.223	0.223	0.8861304347826087	0.665275
GO:0050793	regulation of developmental process	150	83	76.95	0.224	0.224	0.8861304347826087	0.665275
GO:0044238	primary metabolic process	333	175	170.84	0.226	0.324	0.8861304347826087	0.6768139534883721
GO:0051704	multi-organism process	172	86	88.24	0.229	0.247	0.8861304347826087	0.665275
GO:0031325	positive regulation of cellular metabolic process	151	80	77.47	0.258	0.258	0.8870333333333333	0.665275
GO:0051716	cellular response to stimulus	266	137	136.46	0.261	0.734	0.8870333333333333	1
GO:0048731	system development	258	136	132.36	0.271	0.321	0.8870333333333333	0.6768139534883721
GO:0051179	localization	200	105	102.61	0.279	0.279	0.8870333333333333	0.665275
GO:0060255	regulation of macromolecule metabolic process	207	111	106.2	0.285	0.285	0.8870333333333333	0.665275
GO:0060429	epithelium development	159	86	81.57	0.295	0.295	0.8870333333333333	0.665275
GO:0003006	developmental process involved in reproduction	150	78	76.95	0.299	0.299	0.8870333333333333	0.665275
GO:0006955	immune response	223	110	114.4	0.331	0.901	0.9502903225806453	1
GO:0044267	cellular protein metabolic process	188	103	96.45	0.365	0.365	1	0.7382954545454546
GO:0006950	response to stress	334	163	171.35	0.384	0.997	1	1
GO:0048513	animal organ development	212	112	108.76	0.385	0.385	1	0.7614444444444445
GO:0019538	protein metabolic process	217	117	111.33	0.436	0.268	1	0.665275
GO:0030154	cell differentiation	240	123	123.13	0.491	0.455	1	0.8615957446808511
GO:0032101	regulation of response to external stimulus	159	80	81.57	0.494	0.494	1	0.8775087719298247
GO:0048519	negative regulation of biological process	214	111	109.79	0.500	0.279	1	0.665275
GO:0023051	regulation of signaling	162	84	83.11	0.512	0.817	1	1
GO:0010646	regulation of cell communication	162	84	83.11	0.512	0.817	1	1
GO:0008152	metabolic process	397	210	203.67	0.522	0.292	1	0.665275
GO:0007165	signal transduction	224	113	114.92	0.529	0.977	1	1
GO:0065007	biological regulation	403	211	206.75	0.544	0.156	1	0.665275
GO:0002682	regulation of immune system process	192	96	98.5	0.559	0.559	1	0.8775087719298247
GO:0048609	multicellular organismal reproductive process	153	75	78.49	0.561	0.561	1	0.8775087719298247
GO:0019953	sexual reproduction	153	75	78.49	0.561	0.561	1	0.8775087719298247
GO:0044260	cellular macromolecule metabolic process	275	145	141.08	0.562	0.476	1	0.8645714285714285
GO:0019222	regulation of metabolic process	249	131	127.74	0.574	0.284	1	0.665275
