geneID,geneDescription,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
LOC114878297,chymotrypsin inhibitor-like,432.7283091345233,-1.1074843394461586,0.1605789538238559,-6.896821240104684,5.317902975007084e-12,4.9068290750390365e-8
LOC114874417,tubulin alpha chain-like,429.5577357344687,-0.7991337813232842,0.11896256522503566,-6.7175231116746845,1.8483945679786375e-11,5.685045559579629e-8
LOC114878696,elongation of very long chain fatty acids protein 4,339.08763384666275,-0.7387598597352901,0.10933472892820839,-6.756863688027034,1.4101073826102173e-11,5.685045559579629e-8
LOC114873450,RING finger protein unkempt homolog,1027.8399969831432,0.43748972040777184,0.07029970815393108,6.223208202370153,4.870902985980834e-10,1.1235955462911287e-6
LOC114873067,ornithine decarboxylase 1-like,300.83600097976165,-0.9591985606807397,0.15515096633861464,-6.182356341805202,6.31517727668251e-10,1.1654028146389904e-6
LOC114872893,protein yippee-like 1,866.3093870302013,0.4660030869543458,0.07803646468801874,5.971606848380116,2.349281197626655e-9,3.612802935083524e-6
LOC114874766,UDP-glucuronosyltransferase-like,2677.1776658990666,-0.6777590482239554,0.11669359561320641,-5.808022665360842,6.32149605646539e-9,8.332634873286593e-6
LOC114882865,C-1-tetrahydrofolate synthase,1776.3541090090148,0.45514231471967254,0.08349866643463029,5.45089321966592,5.0117457097258654e-8,5.7804222079550697e-5
LOC114879271,amidophosphoribosyltransferase-like,789.493479302161,1.1220952719648625,0.20892517763528165,5.370799655002288,7.83882588866013e-8,8.036538497185223e-5
LOC114871529,pancreatic lipase-related protein 2-like,336.1139542877091,0.8485775187209413,0.16689492897460245,5.084501512026619,3.685928325383016e-7,3.341276491521478e-4
LOC114875826,uncharacterized LOC114875826,2058.278716067039,0.5352692477958408,0.10558092348955753,5.069753418559382,3.9833143390848874e-7,3.341276491521478e-4
LOC114873498,purine nucleoside phosphorylase-like,1023.0513255630808,1.2073694468858722,0.24030845153332045,5.024248790178159,5.054068569877542e-7,3.731931903280779e-4
LOC114879852,choline/ethanolamine kinase,2487.4026004593584,0.39450949011913367,0.07863998565460101,5.016652620613137,5.257951093817073e-7,3.731931903280779e-4
LOC114877908,uncharacterized LOC114877908,242.80073451258303,0.5985681127938787,0.12067722902792309,4.960075049911678,7.046595012357065e-7,4.6442094413584736e-4
LOC114883080,uncharacterized LOC114883080,411.2631943002355,-1.7620626664548844,0.35721539258632806,-4.932773623491176,8.107009433161082e-7,4.986891735985153e-4
LOC114872887,uncharacterized LOC114872887,276.5572174463181,1.0806189898471708,0.22800411619139266,4.73947140910417,2.1427646610446023e-6,0.0012357055954661592
LOC114878095,peroxidase-like,5685.0593812673505,0.43089638850127593,0.09139500673963687,4.714660065935545,2.4211461191781333e-6,0.0013141126612739196
LOC114876876,protein slit,82.53637097973615,0.7909852940681142,0.16987391491564477,4.656308147492204,3.2192998866459757e-6,0.0015633936870569694
LOC114880709,pyruvate dehydrogenase (acetyl-transferring) kinase,768.6846027341816,0.6232574522017097,0.1336974593923734,4.661700043024622,3.136080385683762e-6,0.0015633936870569694
LOC114874937,hypoxia up-regulated protein 1,939.3151913632454,-0.42180971673380924,0.09127278258141974,-4.621418398825899,3.811252437306678e-6,0.0016044596167954642
LOC114877505,uncharacterized LOC114877505,2364.736766419253,-1.078767476510794,0.23318875885046317,-4.62615557383096,3.7251552984216405e-6,0.0016044596167954642
LOC114878177,peptidyl-prolyl cis-trans isomerase FKBP4-like,379.3525899005631,-0.39746739310220425,0.08601992981392848,-4.6206430761100865,3.825524175734281e-6,0.0016044596167954642
LOC114877728,translocon-associated protein subunit gamma,285.55225983980165,-0.4831577224647462,0.10594735217658643,-4.560356748316362,5.106678956687838e-6,0.002048666379711247
LOC114877236,uncharacterized LOC114877236,608.049718376152,0.43521772826659555,0.09579579879130394,4.543181786236155,5.541142678196601e-6,0.002130338478821668
